,Job Title,Location,Job Type,Company,Salary,Monthly Salary,Posting Date,Expiry Date,Ad Duration (Days),Days before expiry,Link
910,Product Owner at Old Mutual Finance,"Cape Town CBD, Western Cape",Permanent Intermediate position,Old Mutual (Finance),Undisclosed,,07 Dec 2022,14 Dec 2022,7,4,https://www.careerjunction.co.za/product-owner-at-old-mutual-finance-job-2492121.aspx
911,Solution Architect,"Bellville, Western Cape",Permanent Specialist position,Kwena Human Capital,R Undisclosed,,08 Dec 2022,02 Jan 2023,25,23,https://www.careerjunction.co.za/solution-architect-job-2494536.aspx
912,Operational Excellence Analyst,"Kempton Park, Gauteng",Permanent Senior position,Interdot (Head Office),"R55,000 - R60,000 per month",55000.0,08 Dec 2022,02 Jan 2023,25,23,https://www.careerjunction.co.za/operational-excellence-analyst-job-2494461.aspx
913,Process Analyst at Nutun Digital Business Services,"Johannesburg, Gauteng",Permanent Junior position,Nutun,R Undisclosed,,07 Dec 2022,10 Jan 2023,34,31,https://www.careerjunction.co.za/process-analyst-at-nutun-digital-business-services-job-2495583.aspx
914,Social Media Advertising Exec,"Johannesburg, Gauteng",Permanent Intermediate position,The Recruitment Link,"R32,000 - R35,000 per month",32000.0,06 Dec 2022,22 Dec 2022,16,12,https://www.careerjunction.co.za/social-media-advertising-exec-job-2493186.aspx
915,Junior Electrical Engineer (Solar PV & Battery Storage),"Johannesburg Region, Gauteng",Permanent Junior position,The Talent Experts,"R20,000 - R25,000 per month",20000.0,07 Dec 2022,14 Dec 2022,7,4,https://www.careerjunction.co.za/junior-electrical-engineer-solar-pv-%26-battery-storage-job-2492047.aspx
916,Health and Safety Officer (Automotive),"Gqebera, Eastern Cape",Permanent Intermediate position,Bay Recruitment,"R15,000 - R20,000 per month",15000.0,07 Dec 2022,01 Jan 2023,25,22,https://www.careerjunction.co.za/health-and-safety-officer-automotive-job-2494179.aspx
917,Manufacturing Operation at Headhunters,"Eastern Cape, South Africa",Permanent Intermediate position,Headhunters (Head Office),R Undisclosed,,08 Dec 2022,07 Jan 2023,30,28,https://www.careerjunction.co.za/manufacturing-operation-at-headhunters-job-2495736.aspx
918,Structural Designer at Legadima Human Capital,"Randburg, Gauteng",Contract Intermediate position,Legadima Personnel,Undisclosed,,06 Dec 2022,09 Jan 2023,34,30,https://www.careerjunction.co.za/structural-designer-at-legadima-human-capital-job-2495457.aspx
919,Team Leader - Admissions and Selections at Mancosa,"Durban Region, KwaZulu-Natal",Contract Junior position,MANCOSA,R Undisclosed,,05 Dec 2022,05 Jan 2023,31,26,https://www.careerjunction.co.za/team-leader-admissions-and-selections-at-mancosa-job-2495115.aspx
920,Human Resource Administrator (HR) at Mancosa,"Durban Region, KwaZulu-Natal",Contract Junior position,MANCOSA,R Undisclosed,,07 Dec 2022,28 Dec 2022,21,18,https://www.careerjunction.co.za/human-resource-administrator-hr-at-mancosa-job-2494307.aspx
921,Fixed-Income Analyst,"Johannesburg North (Johannesburg North), Gauteng",Permanent Intermediate EE position,Milton Resourcing (Pty) Ltd,"R29,200 - R58,300 per month",29200.0,05 Dec 2022,22 Dec 2022,17,12,https://www.careerjunction.co.za/fixed-income-analyst-job-2493207.aspx
922,Customer Experience Lead,"Midrand, Gauteng",Permanent Senior position,Stratogo,R Undisclosed,,07 Dec 2022,19 Dec 2022,12,9,https://www.careerjunction.co.za/customer-experience-lead-job-2495561.aspx
923,Release Train Engineer,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,07 Dec 2022,05 Jan 2023,29,26,https://www.careerjunction.co.za/release-train-engineer-job-2495528.aspx
924,Groups Travel Consultant at Village & Life,"Camps Bay, Western Cape",Permanent Intermediate position,Career Custodians,"R12,000 - R14,000 per month",12000.0,07 Dec 2022,10 Jan 2023,34,31,https://www.careerjunction.co.za/groups-travel-consultant-at-village-%26-life-job-2495527.aspx
925,System Integration Administrator,"Pretoria CBD, Gauteng",Contract Senior position,EQPlus,Undisclosed,,02 Dec 2022,18 Dec 2022,16,8,https://www.careerjunction.co.za/system-integration-administrator-job-2492552.aspx
926,Learning & Development Facilitator,"Johannesburg, Gauteng",Permanent Specialist position,T and T Academy,"R20,000 - R30,000 per month",20000.0,06 Dec 2022,09 Jan 2023,34,30,https://www.careerjunction.co.za/learning-%26-development-facilitator-job-2482829.aspx
927,Africa Business Development,"Johannesburg, Gauteng",Permanent Senior position,Stratogo,R35 - R50 per month,35.0,03 Dec 2022,23 Dec 2022,20,13,https://www.careerjunction.co.za/africa-business-development-job-2493890.aspx
928,Senior Specialist APDP,"Uitenhage, Eastern Cape",Permanent Senior position,Jackie Cory Recruitment,Undisclosed,,07 Dec 2022,14 Dec 2022,7,4,https://www.careerjunction.co.za/senior-specialist-apdp-job-2492146.aspx
929,Lead Support Technician (Solar PV & Battery Storage),"Johannesburg Region, Gauteng",Permanent Junior position,The Talent Experts,"R20,000 - R25,000 per month",20000.0,06 Dec 2022,14 Dec 2022,8,4,https://www.careerjunction.co.za/lead-support-technician-solar-pv-%26-battery-storage-job-2492044.aspx
930,Intern: Human Resources,"Constantia Kloof, Gauteng",Temporary Junior EE position,LegalWise South Africa (Pty) Ltd,Undisclosed,,07 Dec 2022,01 Jan 2023,25,22,https://www.careerjunction.co.za/intern-human-resources-job-2494296.aspx
931,Key accounts parts sales,"Isando, Gauteng",Permanent Senior position,Bay Recruitment,"R15,000 - R20,000 per month",15000.0,04 Dec 2022,11 Dec 2022,7,1,https://www.careerjunction.co.za/key-accounts-parts-sales-job-2491587.aspx
932,Design Engineer,"Brooklyn, Gauteng",Permanent Specialist EE position,Kwena Human Capital,Undisclosed,,10 Dec 2022,04 Jan 2023,25,25,https://www.careerjunction.co.za/design-engineer-job-2494944.aspx
933,"Senior WordPress Developer (PHP, Laravel) (Remote) at Datafin Recruitment","Cape Town, Western Cape",Permanent Senior position,Datafin,R Undisclosed,,07 Dec 2022,04 Jan 2023,28,25,https://www.careerjunction.co.za/senior-wordpress-developer-php-laravel-remote-at-datafin-recruitment-job-2495564.aspx
934,Admin and Cluster Banking Supervisor,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,05 Dec 2022,25 Dec 2022,20,15,https://www.careerjunction.co.za/admin-and-cluster-banking-supervisor-job-2494156.aspx
935,Bookkeeper,"Midrand, Gauteng",Permanent Senior position,,Undisclosed,,03 Dec 2022,11 Dec 2022,8,1,https://www.careerjunction.co.za/bookkeeper-job-2491375.aspx
936,Senior DevOps Engineer,"Centurion, Gauteng
 / Work From Home",Contract Senior position,SISOL LABOUR PROJECTS (PTY) LTD,Undisclosed,,06 Dec 2022,01 Jan 2023,26,22,https://www.careerjunction.co.za/senior-devops-engineer-job-2494176.aspx
937,Financial Planning Partner Assistant at Headhunters,"Johannesburg Region, Gauteng",Permanent Senior position,Headhunters (Head Office),R Undisclosed,,07 Dec 2022,28 Dec 2022,21,18,https://www.careerjunction.co.za/financial-planning-partner-assistant-at-headhunters-job-2494328.aspx
938,Financial Accountant CA SA,"Rosebank, Gauteng",Contract Senior position,Humanity SA,Undisclosed,,07 Dec 2022,14 Dec 2022,7,4,https://www.careerjunction.co.za/financial-accountant-ca-sa-job-2492034.aspx
939,Learning & Development Facilitator -BPO,"Hyde Park, Gauteng",Permanent Intermediate position,T and T Academy,"R20,000 - R30,000 per month",20000.0,06 Dec 2022,09 Jan 2023,34,30,https://www.careerjunction.co.za/learning-%26-development-facilitator-bpo-job-2495371.aspx
940,Network Security Engineer at Datafin Recruitment,"Cape Town, Western Cape",Permanent Executive position,Datafin,R Undisclosed,,06 Dec 2022,16 Dec 2022,10,6,https://www.careerjunction.co.za/network-security-engineer-at-datafin-recruitment-job-2493195.aspx
941,Claims Intern,"Johannesburg Region, Gauteng",Internship EE position,LegalWise South Africa (Pty) Ltd,R Undisclosed,,08 Dec 2022,11 Jan 2023,34,32,https://www.careerjunction.co.za/claims-intern-job-2495654.aspx
942,Occupational Therapist (Consultant),"East London, Eastern Cape",Permanent Senior position,The Recruitment Council,"R45,000 - R50,000 per month",45000.0,05 Dec 2022,08 Jan 2023,34,29,https://www.careerjunction.co.za/occupational-therapist-consultant-job-2495190.aspx
943,Intern (Legal Services and Support),"West Rand, Gauteng",Internship EE position,LegalWise South Africa (Pty) Ltd,Undisclosed,,07 Dec 2022,01 Jan 2023,25,22,https://www.careerjunction.co.za/intern-legal-services-and-support-job-2494294.aspx
944,Shift Supervisor at Headhunters,"Eastern Cape, South Africa",Permanent Intermediate position,Headhunters (Head Office),R Undisclosed,,07 Dec 2022,28 Dec 2022,21,18,https://www.careerjunction.co.za/shift-supervisor-at-headhunters-job-2494247.aspx
945,Junior Business Analyst,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,05 Dec 2022,03 Jan 2023,29,24,https://www.careerjunction.co.za/junior-business-analyst-job-2495284.aspx
946,Pre Sales Engineer Nutanix and VMWare,"Gauteng, South Africa",Permanent Intermediate position,Hi-Tech Cape Town,R35 - R55 per month,35.0,04 Dec 2022,15 Dec 2022,11,5,https://www.careerjunction.co.za/pre-sales-engineer-nutanix-and-vmware-job-2492946.aspx
947,Graduate Roles at GG Recruitment,"Cape Town CBD, Western Cape",Permanent Junior position,GG Financial Recruitment,"R16,000 - R20,000 per month",16000.0,04 Dec 2022,20 Dec 2022,16,10,https://www.careerjunction.co.za/graduate-roles-at-gg-recruitment-job-2492779.aspx
948,Procurement Leader,"Ethekwini, KwaZulu-Natal",Permanent Management position,Complement Recruitment,"R62,500 - R70,800 per month",62500.0,07 Dec 2022,10 Jan 2023,34,31,https://www.careerjunction.co.za/procurement-leader-job-2495600.aspx
949,Contract Administrator at VBKOM,"Johannesburg Region, Gauteng",Permanent Intermediate position,VBKOM,R Undisclosed,,03 Dec 2022,28 Dec 2022,25,18,https://www.careerjunction.co.za/contract-administrator-at-vbkom-job-2493901.aspx
950,Engineer,"De Bron (Bellville Ext 44), Western Cape",Permanent Senior position,Sintrex Integration Services (Pty) Ltd,Undisclosed,,07 Dec 2022,02 Jan 2023,26,23,https://www.careerjunction.co.za/engineer-job-2494456.aspx
951,Finance and Admin Assistant at Alfred H Knight,"Rustenburg, North West",Permanent Intermediate position,Alfred H Knight SA,R Undisclosed,,06 Dec 2022,22 Dec 2022,16,12,https://www.careerjunction.co.za/finance-and-admin-assistant-at-alfred-h-knight-job-2493223.aspx
952,MS Great Plains Specialist,"Johannesburg Region, Gauteng",Contract Specialist position,IT Network Recruitment & Consulting,Undisclosed,,02 Dec 2022,18 Dec 2022,16,8,https://www.careerjunction.co.za/ms-great-plains-specialist-job-2492488.aspx
953,Project Management Officer at Bidvest Bank,"Sandown, Gauteng",Permanent Senior position,Bidvest Bank,R Undisclosed,,05 Dec 2022,08 Jan 2023,34,29,https://www.careerjunction.co.za/project-management-officer-at-bidvest-bank-job-2495290.aspx
954,Embedded Software Engineer (Netherlands),"Johannesburg North (Johannesburg North), Gauteng",Permanent Intermediate position,SciTech Placements (Pty) Ltd,"R50,000 - R90,000 per month",50000.0,01 Dec 2022,16 Dec 2022,15,6,https://www.careerjunction.co.za/embedded-software-engineer-netherlands-job-2493669.aspx
955,Senior IT Engineer,"Melrose, Gauteng",Permanent Senior position,InspHired Recruitment Solutions,"R25,000 - R35,000 per month",25000.0,04 Dec 2022,29 Dec 2022,25,19,https://www.careerjunction.co.za/senior-it-engineer-job-2494116.aspx
956,Fruit Buyer,"Tyger Valley, Western Cape",Permanent Specialist position,Personnel Logic,"R40,000 - R50,000 per month",40000.0,04 Dec 2022,11 Dec 2022,7,1,https://www.careerjunction.co.za/fruit-buyer-job-2491539.aspx
957,Project Engineer,"Midrand, Gauteng",Permanent Senior position,T and T Academy,"R70,800 per month",70800.0,09 Dec 2022,25 Dec 2022,16,15,https://www.careerjunction.co.za/project-engineer-job-2493355.aspx
958,Junior IT Technician (Durban) at Mancosa,"Durban Region, KwaZulu-Natal",Permanent Intermediate position,MANCOSA,R Undisclosed,,02 Dec 2022,14 Dec 2022,12,4,https://www.careerjunction.co.za/junior-it-technician-durban-at-mancosa-job-2492567.aspx
959,Finance Banking analyst at M&M Consulting,"Woodmead, Gauteng",Permanent Intermediate position,M&M Consulting Services and Talent Acquisition,"R16,000 per month",16000.0,02 Dec 2022,27 Dec 2022,25,17,https://www.careerjunction.co.za/finance-banking-analyst-at-m%26m-consulting-job-2493822.aspx
960,Accounts Receivable Supervisor,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,04 Dec 2022,24 Dec 2022,20,14,https://www.careerjunction.co.za/accounts-receivable-supervisor-job-2494062.aspx
961,Graduates - Sales Development Representative,"Cape Town, Western Cape",Permanent Junior position,GG Financial Recruitment,R Undisclosed,,03 Dec 2022,11 Dec 2022,8,1,https://www.careerjunction.co.za/graduates-sales-development-representative-job-2492639.aspx
962,Learning & Development Specialist: Learning Solution Design and Programme Management at Nutun,"Johannesburg, Gauteng",Permanent Specialist position,Nutun,R Undisclosed,,06 Dec 2022,01 Jan 2023,26,22,https://www.careerjunction.co.za/learning-%26-development-specialist-learning-solution-design-and-programme-management-at-nutun-job-2494265.aspx
963,Project Engineer,"Midrand, Gauteng",Permanent Senior position,T and T Academy,"R62,500 - R69,200 per month",62500.0,06 Dec 2022,22 Dec 2022,16,12,https://www.careerjunction.co.za/project-engineer-job-2493213.aspx
964,Client Services Administrator at Rand Mutual Assurance,"Johannesburg Region, Gauteng",Permanent Intermediate position,Rand Mutual Administration,R Undisclosed,,03 Dec 2022,23 Dec 2022,20,13,https://www.careerjunction.co.za/client-services-administrator-at-rand-mutual-assurance-job-2493898.aspx
965,Learning and Development Specialist,"Johannesburg North (Johannesburg North), Gauteng",Permanent Intermediate position,Strategic Personnel,"R45,800 - R54,200 per month",45800.0,06 Dec 2022,14 Dec 2022,8,4,https://www.careerjunction.co.za/learning-and-development-specialist-job-2495435.aspx
966,Pre Sales Engineer- VMware,"Gauteng, South Africa",Permanent Intermediate position,Hi-Tech Cape Town,R35 - R55 per month,35.0,02 Dec 2022,31 Dec 2022,29,21,https://www.careerjunction.co.za/pre-sales-engineer-vmware-job-2494992.aspx
967,Insurance Business Development Consultant,"Port Elizabeth, Eastern Cape
 / Work From Home",Permanent Intermediate position,RAD Resources SA,"R20,000 - R25,000 per month",20000.0,03 Dec 2022,28 Dec 2022,25,18,https://www.careerjunction.co.za/insurance-business-development-consultant-job-2493987.aspx
968,Junior / Trainee Regulatory/Registrations Administrator - Agricultural,"Delmas, Mpumalanga",Permanent Intermediate position,Talentsphere,R Undisclosed,,03 Dec 2022,14 Dec 2022,11,4,https://www.careerjunction.co.za/junior-trainee-regulatory-registrations-administrator-agricultural-job-2492727.aspx
969,Project Planner,"Kempton Park, Gauteng",Contract Junior position,Taylored Appointments,"R20,000 - R25,000 per month",20000.0,10 Dec 2022,04 Jan 2023,25,25,https://www.careerjunction.co.za/project-planner-job-2494874.aspx
970,Cost Controller,"Camps Bay, Western Cape",Permanent Intermediate position,Career Custodians,"R17,000 - R19,000 per month",17000.0,01 Dec 2022,04 Jan 2023,34,25,https://www.careerjunction.co.za/cost-controller-job-2490143.aspx
971,Wind Turbine Optimization Engineer,"Cape Town Region, Western Cape",Permanent Specialist position,Lotus Recruitment,Undisclosed,,04 Dec 2022,29 Dec 2022,25,19,https://www.careerjunction.co.za/wind-turbine-optimization-engineer-job-2494139.aspx
972,Senior Engineering Geologist at SMEC South Africa,Lesotho,Contract Senior position,SMEC South Africa,Undisclosed,,03 Dec 2022,19 Dec 2022,16,9,https://www.careerjunction.co.za/senior-engineering-geologist-at-smec-south-africa-job-2492709.aspx
973,Independent Contractor,"Polokwane Town, Limpopo",Contract Junior EE position,LegalWise South Africa (Pty) Ltd,Commission Only,,02 Dec 2022,27 Dec 2022,25,17,https://www.careerjunction.co.za/independent-contractor-job-2493699.aspx
974,Pensions Medical Case Auditor at Rand Mutual Assurance,"Free State, South Africa",Permanent Intermediate position,Rand Mutual Administration,R Undisclosed,,04 Dec 2022,02 Jan 2023,29,23,https://www.careerjunction.co.za/pensions-medical-case-auditor-at-rand-mutual-assurance-job-2495104.aspx
975,Cobol Developer at Universal Healthcare,"Sunninghill, Gauteng",Permanent Senior position,Universal Healthcare,"R40,000 - R80,000 per month",40000.0,01 Dec 2022,27 Dec 2022,26,17,https://www.careerjunction.co.za/cobol-developer-at-universal-healthcare-job-2493702.aspx
976,Human Resources & Development Training Officer  at Ntice Search,"Midrand, Gauteng",Permanent Intermediate position,Ntice Sourcing Solutions,R Undisclosed,,04 Dec 2022,14 Dec 2022,10,4,https://www.careerjunction.co.za/human-resources-%26-development-training-officer-at-ntice-search-job-2492768.aspx
977,Senior Java Developer,"Johannesburg North (Johannesburg North), Gauteng",Contract Senior position,Network Contracting Solutions,R750.00 - R780.00 per hour,120000.0,06 Dec 2022,27 Dec 2022,21,17,https://www.careerjunction.co.za/senior-java-developer-job-2494260.aspx
978,Audit Supervisor at InspHired Recruitment Solutions,"Hillcrest, KwaZulu-Natal",Permanent Intermediate position,InspHired Recruitment Solutions,"R18,000 - R25,000 per month",18000.0,29 Nov 2022,02 Jan 2023,34,23,https://www.careerjunction.co.za/audit-supervisor-at-insphired-recruitment-solutions-job-2489737.aspx
979,Vendor Administration Specialist at Ntice Search,"Centurion, Gauteng",Permanent Specialist position,Ntice Sourcing Solutions,R Undisclosed,,03 Dec 2022,23 Dec 2022,20,13,https://www.careerjunction.co.za/vendor-administration-specialist-at-ntice-search-job-2494051.aspx
980,Sales & Customer Service Representative,"Bloemfontein, Free State",Permanent Intermediate position,Complement Recruitment,"R16,000 - R20,000 per month",16000.0,03 Dec 2022,11 Dec 2022,8,1,https://www.careerjunction.co.za/sales-%26-customer-service-representative-job-2491424.aspx
981,CREDIT CONTROLLER at Mane Shared Services Africa (Pty( Ltd,"Epping Industrial, Western Cape",Permanent Junior position,Deli Spices HeadQuarters,Undisclosed,,07 Dec 2022,01 Jan 2023,25,22,https://www.careerjunction.co.za/credit-controller-at-mane-shared-services-africa-pty-ltd-job-2494308.aspx
982,React Native Developer (Remote) at Datafin Recruitment,"Cape Town, Western Cape",Permanent Executive position,Datafin,R Undisclosed,,02 Dec 2022,21 Dec 2022,19,11,https://www.careerjunction.co.za/react-native-developer-remote-at-datafin-recruitment-job-2493680.aspx
983,Senior Quantitative Analyst,"Cape Town Region, Western Cape",Permanent Specialist position,Rory Mackie & Associates,R Undisclosed,,02 Dec 2022,18 Dec 2022,16,8,https://www.careerjunction.co.za/senior-quantitative-analyst-job-2492502.aspx
984,Principal Consultant,"Cape Town, Western Cape",Permanent Management position,iOCO Recruitment Solutions,R Undisclosed,,01 Dec 2022,27 Dec 2022,26,17,https://www.careerjunction.co.za/principal-consultant-job-2493722.aspx
985,Business Analyst: Empty Trips,"Westville, KwaZulu-Natal",Permanent Specialist position,MPC Recruitment (MPC Recruitment),Undisclosed,,07 Dec 2022,14 Dec 2022,7,4,https://www.careerjunction.co.za/business-analyst-empty-trips-job-2492139.aspx
986,SHEQ Officer at Twinsaver,"Kliprivier (Klipwater), Gauteng",Permanent Intermediate position,Twinsaver Group,Undisclosed,,06 Dec 2022,09 Jan 2023,34,30,https://www.careerjunction.co.za/sheq-officer-at-twinsaver-job-2495353.aspx
987,Mining Engineer,"Rustenburg, North West",Contract Senior position,Kwena Human Capital,Undisclosed,,05 Dec 2022,12 Dec 2022,7,2,https://www.careerjunction.co.za/mining-engineer-job-2491781.aspx
988,Project Engineer (Mechanical & Piping),"Johannesburg Region, Gauteng",Permanent Specialist EE position,Godisanang Recruitment (Pty) Ltd,R Undisclosed,,05 Dec 2022,12 Dec 2022,7,2,https://www.careerjunction.co.za/project-engineer-mechanical-%26-piping-job-2491625.aspx
989,Senior Specialist: Trust,"Pretoria, Gauteng",Permanent Senior position,Recru-it,R Undisclosed,,09 Dec 2022,30 Dec 2022,21,20,https://www.careerjunction.co.za/senior-specialist-trust-job-2494830.aspx
990,Construction Machine Sale Representative,"Port Elizabeth, Eastern Cape",Permanent Intermediate position,MPC Recruitment (MPC Recruitment),Undisclosed,,01 Dec 2022,04 Jan 2023,34,25,https://www.careerjunction.co.za/construction-machine-sale-representative-job-2487852.aspx
991,Process Engineer - Bulk Material Handling - Durban,"Ocean View (The Bluff), KwaZulu-Natal",Permanent Specialist position,Kwena Human Capital,Undisclosed,,03 Dec 2022,29 Dec 2022,26,19,https://www.careerjunction.co.za/process-engineer-bulk-material-handling-durban-job-2494015.aspx
992,Reservations Consultant,"Camps Bay, Western Cape",Permanent Junior position,Career Custodians,"R10,000 - R12,000 per month",10000.0,01 Dec 2022,04 Jan 2023,34,25,https://www.careerjunction.co.za/reservations-consultant-job-2490192.aspx
993,Contracts Engineer at SMEC South Africa,Lesotho,Contract Specialist position,SMEC South Africa,Undisclosed,,02 Dec 2022,19 Dec 2022,17,9,https://www.careerjunction.co.za/contracts-engineer-at-smec-south-africa-job-2492715.aspx
994,Clinical Claims Adjudicator at Rand Mutual Assurance,"Johannesburg Region, Gauteng",Permanent Intermediate position,Rand Mutual Administration,R Undisclosed,,02 Dec 2022,13 Dec 2022,11,3,https://www.careerjunction.co.za/clinical-claims-adjudicator-at-rand-mutual-assurance-job-2492495.aspx
995,Internal Auditor,"Victoria and Alfred Waterfront, Western Cape",Permanent Intermediate EE position,Professional Recruitment Network,Undisclosed,,01 Dec 2022,27 Dec 2022,26,17,https://www.careerjunction.co.za/internal-auditor-job-2493717.aspx
996,Human Resources Business Partner,"Fourways, Gauteng",Contract Intermediate position,Taylored Appointments,Undisclosed,,02 Dec 2022,28 Dec 2022,26,18,https://www.careerjunction.co.za/human-resources-business-partner-job-2493900.aspx
997,Senior Generator Technician at Dawning Truth,"Durban North, KwaZulu-Natal",Permanent Senior position,Dawning Truth Recruitment,"R25,000 - R30,000 per month",25000.0,03 Dec 2022,28 Dec 2022,25,18,https://www.careerjunction.co.za/senior-generator-technician-at-dawning-truth-job-2493940.aspx
998,Automation Test Lead at Datafin Recruitment,"Century City, Western Cape",Permanent Senior position,Datafin,R Undisclosed,,03 Dec 2022,22 Dec 2022,19,12,https://www.careerjunction.co.za/automation-test-lead-at-datafin-recruitment-job-2493933.aspx
999,Junior Buyer at Calgan Lounge Pty Ltd,"Selby, Gauteng",Permanent Intermediate position,Calgan Lounge,"R3,500 - R20,000 per month",3500.0,02 Dec 2022,27 Dec 2022,25,17,https://www.careerjunction.co.za/junior-buyer-at-calgan-lounge-pty-ltd-job-2493657.aspx
1000,Senior QA - Nuclear experience - contract - Melkbosstrand,"Melkbosstrand (Atlantic Beach Estate), Western Cape",Contract Specialist position,Kwena Human Capital,Undisclosed,,05 Dec 2022,08 Jan 2023,34,29,https://www.careerjunction.co.za/senior-qa-nuclear-experience-contract-melkbosstrand-job-2495237.aspx
1001,Data Engineer Python,"Cape Town CBD, Western Cape",Permanent Intermediate position,Acuity Consultants,"R70,800 per month",70800.0,08 Dec 2022,11 Jan 2023,34,32,https://www.careerjunction.co.za/data-engineer-python-job-2495667.aspx
1002,Technical Sales Rep  at Headhunters,"Durban Region, KwaZulu-Natal",Permanent Intermediate position,Headhunters (Head Office),R Undisclosed,,09 Dec 2022,08 Jan 2023,30,29,https://www.careerjunction.co.za/technical-sales-rep-at-headhunters-job-2495831.aspx
1003,Senior IT Support Engineer,"Irene, Gauteng",Permanent Senior position,Placement Specialist,"R30,000 - R35,000 per month",30000.0,02 Dec 2022,28 Dec 2022,26,18,https://www.careerjunction.co.za/senior-it-support-engineer-job-2493878.aspx
1004,Learning & Development Specialist: Learning Solution Design and Programme Management,"Sandown, Gauteng",Permanent Intermediate position,T and T Academy,"R45,800 - R54,200 per month",45800.0,04 Dec 2022,29 Dec 2022,25,19,https://www.careerjunction.co.za/learning-%26-development-specialist-learning-solution-design-and-programme-management-job-2494016.aspx
1005,Consulting Business Analyst (Investments),"Claremont, Western Cape",Permanent Intermediate position,The Talent Experts,R Undisclosed,,01 Dec 2022,04 Jan 2023,34,25,https://www.careerjunction.co.za/consulting-business-analyst-investments-job-2488899.aspx
1006,Human Resource Business Partner at Standard Profil South Africa,"Parow Industrial, Western Cape",Permanent Specialist position,Standard Profil SA,"R35,000 - R38,000 per month",35000.0,01 Dec 2022,18 Dec 2022,17,8,https://www.careerjunction.co.za/human-resource-business-partner-at-standard-profil-south-africa-job-2492383.aspx
1007,Chemical Process Engineer at Dawning Truth,"Umgeni Park (Riverside), KwaZulu-Natal",Permanent Specialist position,Dawning Truth Recruitment,"R62,500 - R79,200 per month",62500.0,02 Dec 2022,27 Dec 2022,25,17,https://www.careerjunction.co.za/chemical-process-engineer-at-dawning-truth-job-2493815.aspx
1008,HR Support Administrator,"Midrand, Gauteng",Permanent Junior position,iOCO Recruitment Solutions,R Undisclosed,,02 Dec 2022,27 Dec 2022,25,17,https://www.careerjunction.co.za/hr-support-administrator-job-2493758.aspx
1009,Payroll Administration at Headhunters,"Eastern Cape, South Africa",Permanent Intermediate position,Headhunters (Head Office),R Undisclosed,,08 Dec 2022,07 Jan 2023,30,28,https://www.careerjunction.co.za/payroll-administration-at-headhunters-job-2495703.aspx
1010,Payroll Supervisor  at Abantu Staffing Solutions,"Eastern Cape, South Africa",Permanent Senior position,Abantu Staffing Solutions,R Undisclosed,,07 Dec 2022,06 Jan 2023,30,27,https://www.careerjunction.co.za/payroll-supervisor-at-abantu-staffing-solutions-job-2495607.aspx
1011,Payroll Supervisor at Headhunters,"Eastern Cape, South Africa",Permanent Intermediate position,Headhunters (Head Office),R Undisclosed,,08 Dec 2022,07 Jan 2023,30,28,https://www.careerjunction.co.za/payroll-supervisor-at-headhunters-job-2495696.aspx
1012,Compliance Officer,"Eikenbosch, Western Cape",Permanent Senior position,Manpower SA,R Undisclosed,,09 Dec 2022,07 Jan 2023,29,28,https://www.careerjunction.co.za/compliance-officer-job-2495850.aspx
1013,Sales Representative,"Durban (Durban CBD), KwaZulu-Natal",Permanent Intermediate position,Swift Human Resources,R Undisclosed,,09 Dec 2022,19 Dec 2022,10,9,https://www.careerjunction.co.za/sales-representative-job-2493396.aspx
1014,UX System Analyst at Rand Mutual Assurance,"Johannesburg Region, Gauteng",Permanent Intermediate position,Rand Mutual Administration,R Undisclosed,,03 Dec 2022,23 Dec 2022,20,13,https://www.careerjunction.co.za/ux-system-analyst-at-rand-mutual-assurance-job-2493853.aspx
1015,Payroll Adminsitrator  at Abantu Staffing Solutions,"Eastern Cape, South Africa",Permanent Intermediate position,Abantu Staffing Solutions,R Undisclosed,,07 Dec 2022,06 Jan 2023,30,27,https://www.careerjunction.co.za/payroll-adminsitrator-at-abantu-staffing-solutions-job-2495617.aspx
1016,Business Analyst/Product Owner,"Cape Town, Western Cape",Permanent Intermediate EE position,iOCO Digital Talent,"R55,000 - R65,000 per month",55000.0,04 Dec 2022,22 Dec 2022,18,12,https://www.careerjunction.co.za/business-analyst-product-owner-job-2494036.aspx
1017,Business Analyst / Product Owner,"Cape Town, Western Cape",Permanent Intermediate EE position,iOCO Digital Talent,"R55,000 - R65,000 per month",55000.0,04 Dec 2022,22 Dec 2022,18,12,https://www.careerjunction.co.za/business-analyst-product-owner-job-2494028.aspx
1018,Master Butcher,"Cape Town Region, Western Cape",Permanent Intermediate position,Michele Visser Recruiters,Undisclosed,,02 Dec 2022,18 Dec 2022,16,8,https://www.careerjunction.co.za/master-butcher-job-2492481.aspx
1019,Senior Accountant,"Centurion, Gauteng",Permanent Senior position,Tiger Personnel Management,"R23,300 - R25,000 per month",23300.0,08 Dec 2022,24 Dec 2022,16,14,https://www.careerjunction.co.za/senior-accountant-job-2493293.aspx
