,Job Title,Location,Job Type,Company,Salary,Monthly Salary,Posting Date,Expiry Date,Ad Duration (Days),Days before expiry,Link
812,Internal Trainer & HR Generalist at Dawning Truth,"Clairwood, KwaZulu-Natal",Permanent Intermediate position,Dawning Truth Recruitment,"R15,000 - R20,000 per month",15000.0,27 Nov 2022,04 Dec 2022,7,2,https://www.careerjunction.co.za/internal-trainer-%26-hr-generalist-at-dawning-truth-job-2490548.aspx
813,Tool Setter ~ Injection Moulding Machines at Dawning Truth,"Rosslyn, Gauteng",Permanent Specialist position,Dawning Truth Recruitment,"R15,000 - R23,000 per month",15000.0,27 Nov 2022,04 Dec 2022,7,2,https://www.careerjunction.co.za/tool-setter-injection-moulding-machines-at-dawning-truth-job-2490545.aspx
814,Process Engineer ~ Automotive Plastic Component Manufacturing at Dawning Truth,"Rosslyn, Gauteng",Permanent Specialist position,Dawning Truth Recruitment,"R25,000 - R35,000 per month",25000.0,27 Nov 2022,04 Dec 2022,7,2,https://www.careerjunction.co.za/process-engineer-automotive-plastic-component-manufacturing-at-dawning-truth-job-2490544.aspx
815,Occupational Health Nurse Practitioner,"Westville, KwaZulu-Natal",Permanent Specialist position,Master Builders Recruitment,Undisclosed,,27 Nov 2022,04 Dec 2022,7,2,https://www.careerjunction.co.za/occupational-health-nurse-practitioner-job-2490519.aspx
816,SQL Developer,"Sandown, Gauteng",Permanent Intermediate position,Ambit Recruitment,"R18,000 - R25,000 per month",18000.0,17 Nov 2022,21 Dec 2022,34,19,https://www.careerjunction.co.za/sql-developer-job-2493033.aspx
817,Java Developer,"Johannesburg North (Johannesburg North), Gauteng",Contract Senior position,Network Contracting Solutions,R600.00 - R615.00 per hour,96000.0,28 Nov 2022,27 Dec 2022,29,25,https://www.careerjunction.co.za/java-developer-job-2494254.aspx
818,INTERNAL COMPLIANCE CONSULTANT - QUALITY/RISK,"Johannesburg Region, Gauteng",Permanent Management position,Gerald Lilian Appointments,Undisclosed,,29 Nov 2022,06 Dec 2022,7,4,https://www.careerjunction.co.za/internal-compliance-consultant-quality-risk-job-2490947.aspx
819,BUSINESS SYSTEMS ANALYST,"Johannesburg North (Johannesburg North), Gauteng",Permanent Senior position,Secondments,R Undisclosed,,30 Nov 2022,02 Dec 2022,2,0,https://www.careerjunction.co.za/business-systems-analyst-job-2490971.aspx
820,Personal Assistant,"Century City, Western Cape",Permanent Intermediate position,The Talent Experts,"R20,000 - R25,000 per month",20000.0,29 Nov 2022,15 Dec 2022,16,13,https://www.careerjunction.co.za/personal-assistant-job-2492345.aspx
821,QA / QC Manager at Ntice Search,"Rosebank, Gauteng",Permanent Specialist position,Ntice Sourcing Solutions,R Undisclosed,,29 Nov 2022,09 Dec 2022,10,7,https://www.careerjunction.co.za/qa-qc-manager-at-ntice-search-job-2492316.aspx
822,Applications Engineer at Moore Process Controls,"Kyalami, Gauteng",Permanent Intermediate position,Moore Process Controls,Undisclosed,,01 Dec 2022,08 Dec 2022,7,6,https://www.careerjunction.co.za/applications-engineer-at-moore-process-controls-job-2491327.aspx
823,Business Optimisation Consultant at SA Taxi Development Finance,"Midrand, Gauteng",Permanent Intermediate position,SA Taxi Development Finance,Undisclosed,,26 Nov 2022,12 Dec 2022,16,10,https://www.careerjunction.co.za/business-optimisation-consultant-at-sa-taxi-development-finance-job-2491618.aspx
824,DEVELOPMENT MANAGER - D365,"Cape Town CBD, Western Cape
 / Work From Home",Permanent Management position,SISOL LABOUR PROJECTS (PTY) LTD,"R900,000 - R1,400,000 per month",900000.0,28 Nov 2022,01 Jan 2023,34,30,https://www.careerjunction.co.za/development-manager-d365-job-2494177.aspx
825,Business Analyst at Parvana Recruitment,"Cape Town, Western Cape",Contract Senior position,Parvana Strategic Sourcing,R Undisclosed,,25 Nov 2022,23 Dec 2022,28,21,https://www.careerjunction.co.za/business-analyst-at-parvana-recruitment-job-2494080.aspx
826,Financial Accountant at PG Glass,"Bedfordview, Gauteng",Permanent Intermediate position,PG Group,Undisclosed,,21 Nov 2022,25 Dec 2022,34,23,https://www.careerjunction.co.za/financial-accountant-at-pg-glass-job-2482236.aspx
827,Engineer,"De Bron (Bellville Ext 44), Western Cape",Permanent Senior position,Sintrex Integration Services (Pty) Ltd,Undisclosed,,29 Nov 2022,02 Jan 2023,34,31,https://www.careerjunction.co.za/engineer-job-2494456.aspx
828,National Key Account Manager at Twinsaver,"Bryanston, Gauteng",Permanent Senior position,Twinsaver Group,Undisclosed,,30 Nov 2022,07 Dec 2022,7,5,https://www.careerjunction.co.za/national-key-account-manager-at-twinsaver-job-2491064.aspx
829,Senior Software Developer DevOps at RecruiTech,"Gillits, KwaZulu-Natal",Permanent Senior position,RecruiTech,"R55,000 - R65,000 per month",55000.0,24 Nov 2022,28 Dec 2022,34,26,https://www.careerjunction.co.za/senior-software-developer-devops-at-recruitech-job-2493946.aspx
830,ERP Senior Business Analyst and Trainer,"Rivonia, Gauteng",Permanent Senior position,4C Recruitment Pty Ltd,R Undisclosed,,25 Nov 2022,20 Dec 2022,25,18,https://www.careerjunction.co.za/erp-senior-business-analyst-and-trainer-job-2492888.aspx
831,Logistics Coordinator,"Westlake (Westlake Estate), Western Cape",Permanent Junior position,Humanity SA,Undisclosed,,25 Nov 2022,20 Dec 2022,25,18,https://www.careerjunction.co.za/logistics-coordinator-job-2492864.aspx
832,Senior Power BI Developer LWBI at Mediro ICT,"Pretoria Region, Gauteng",Contract Senior position,Mediro Application Consulting,R Undisclosed,,25 Nov 2022,16 Dec 2022,21,14,https://www.careerjunction.co.za/senior-power-bi-developer-lwbi-at-mediro-ict-job-2492796.aspx
833,Chief Technology and Information,"Bruma, Gauteng",Permanent Senior position,Mastech,R Undisclosed,,30 Nov 2022,03 Jan 2023,34,32,https://www.careerjunction.co.za/chief-technology-and-information-job-2494766.aspx
834,Learning and Development Administrator at Sasfin Bank Limited,"Sandown, Gauteng",Permanent Intermediate position,Sasfin Holdings Limited,Undisclosed,,29 Nov 2022,15 Dec 2022,16,13,https://www.careerjunction.co.za/learning-and-development-administrator-at-sasfin-bank-limited-job-2492351.aspx
835,Regional Medical Advisor - South Africa at Novo Nordisk,"Johannesburg, Gauteng",Permanent Intermediate position,Novo Nordisk,Undisclosed,,29 Nov 2022,06 Dec 2022,7,4,https://www.careerjunction.co.za/regional-medical-advisor-south-africa-at-novo-nordisk-job-2490884.aspx
836,Head of Insurance Business Optimisation & MI at SA Taxi Development Finance,"Midrand, Gauteng",Permanent Senior EE position,SA Taxi Development Finance,Undisclosed,,28 Nov 2022,14 Dec 2022,16,12,https://www.careerjunction.co.za/head-of-insurance-business-optimisation-%26-mi-at-sa-taxi-development-finance-job-2492119.aspx
837,Assistant Manager Finance at Imperial,"Johannesburg, Gauteng",Contract Specialist position,Imperial Logistics,Undisclosed,,24 Nov 2022,28 Dec 2022,34,26,https://www.careerjunction.co.za/assistant-manager-finance-at-imperial-job-2493942.aspx
838,Investigation Manager,"Johannesburg, Gauteng",Contract Senior position,Network Contracting Solutions,R496.00 - R546.00 per hour,79360.0,30 Nov 2022,14 Dec 2022,14,12,https://www.careerjunction.co.za/investigation-manager-job-2494751.aspx
839,Head of Enterprise Architecture at Datafin Recruitment,"Durbanville, Western Cape",Permanent Senior position,Datafin,R Undisclosed,,28 Nov 2022,09 Dec 2022,11,7,https://www.careerjunction.co.za/head-of-enterprise-architecture-at-datafin-recruitment-job-2492228.aspx
840,Nurse Lead (WRHI) Gophelega (Tshwane) at AJ Personnel,"Pretoria Region, Gauteng",Permanent Intermediate position,AJ Personnel,R Undisclosed,,30 Nov 2022,30 Dec 2022,30,28,https://www.careerjunction.co.za/nurse-lead-wrhi-gophelega-tshwane-at-aj-personnel-job-2494711.aspx
841,Risk Anticipation Analyst at Datafin Recruitment,"Mowbray, Western Cape",Permanent Executive position,Datafin,R Undisclosed,,24 Nov 2022,13 Dec 2022,19,11,https://www.careerjunction.co.za/risk-anticipation-analyst-at-datafin-recruitment-job-2492743.aspx
842,Automation Test Lead (Fully Remote) at Datafin Recruitment,"Cape Town, Western Cape",Permanent Executive position,Datafin,R Undisclosed,,24 Nov 2022,13 Dec 2022,19,11,https://www.careerjunction.co.za/automation-test-lead-fully-remote-at-datafin-recruitment-job-2492740.aspx
843,Regulatory/Registrations Officer / Manager – Agricultural,"Delmas, Mpumalanga",Permanent Intermediate position,Talentsphere,R Undisclosed,,24 Nov 2022,14 Dec 2022,20,12,https://www.careerjunction.co.za/regulatory-registrations-officer-manager-agricultural-job-2492731.aspx
844,Senior Key Accounts (IT and Technology Products) at Rory Mackie & Associates,"Johannesburg Region, Gauteng",Permanent Senior position,Rory Mackie & Associates,R Undisclosed,,26 Nov 2022,08 Dec 2022,12,6,https://www.careerjunction.co.za/senior-key-accounts-it-and-technology-products-at-rory-mackie-%26amp-associates-job-2491757.aspx
845,Industrial Engineer,"Gqebera, Eastern Cape",Permanent Intermediate position,GP Consult,"R16,000 - R20,000 per month",16000.0,28 Nov 2022,27 Dec 2022,29,25,https://www.careerjunction.co.za/industrial-engineer-job-2494280.aspx
846,IT Systems Administrator,"Midrand, Gauteng",Permanent Intermediate position,Recru-it,R Undisclosed,,27 Nov 2022,17 Dec 2022,20,15,https://www.careerjunction.co.za/it-systems-administrator-job-2493198.aspx
847,Quality Manager ~ Steel or Metal Products at Dawning Truth,"Vanderbijlpark, Gauteng",Permanent Specialist position,Dawning Truth Recruitment,"R40,000 - R66,700 per month",40000.0,27 Nov 2022,04 Dec 2022,7,2,https://www.careerjunction.co.za/quality-manager-steel-or-metal-products-at-dawning-truth-job-2490550.aspx
848,National Key Account Manager at King Of Tiles,"Johannesburg Region, Gauteng",Permanent Senior position,Home of KOT,Undisclosed,,26 Nov 2022,30 Dec 2022,34,28,https://www.careerjunction.co.za/national-key-account-manager-at-king-of-tiles-job-2494147.aspx
849,Stock Controller,"Durban (Durban CBD), KwaZulu-Natal",Permanent Intermediate position,Stratogo,R Undisclosed,,25 Nov 2022,06 Dec 2022,11,4,https://www.careerjunction.co.za/stock-controller-job-2491523.aspx
850,Senior Software Site Support Engineer,"Cape Town CBD, Western Cape",Permanent Senior position,Mastech,Undisclosed,,25 Nov 2022,11 Dec 2022,16,9,https://www.careerjunction.co.za/senior-software-site-support-engineer-job-2491488.aspx
851,MANAGER COMMISSION ADMINISTRATORS at HR Options,"Pretoria, Gauteng",Permanent Senior position,HR Options Staffing,"R24,000 per month",24000.0,28 Nov 2022,08 Dec 2022,10,6,https://www.careerjunction.co.za/manager-commission-administrators-at-hr-options-job-2492162.aspx
852,Automation Tester,"Johannesburg Region, Gauteng",Contract Senior position,Talent on Tap,R Undisclosed,,28 Nov 2022,14 Dec 2022,16,12,https://www.careerjunction.co.za/automation-tester-job-2492103.aspx
853,Application Development Team Leader Web at AVBOB,"Pretoria CBD, Gauteng",Permanent Specialist position,Avbob,Undisclosed,,28 Nov 2022,06 Dec 2022,8,4,https://www.careerjunction.co.za/application-development-team-leader-web-at-avbob-job-2490799.aspx
854,Senior SAP EWM Consultant,"Johannesburg Region, Gauteng",Contract Senior position,IT Network Recruitment & Consulting,Undisclosed,,07 Nov 2022,11 Dec 2022,34,9,https://www.careerjunction.co.za/senior-sap-ewm-consultant-job-2477770.aspx
855,General Manager: Procurement,"West Rand, Gauteng",Permanent Management EE position,Godisanang Recruitment (Pty) Ltd,Undisclosed,,02 Dec 2022,05 Jan 2023,34,34,https://www.careerjunction.co.za/general-manager-procurement-job-2481785.aspx
856,Business Analyst,"Johannesburg Region, Gauteng
 / Work From Home",Contract Specialist position,Lusapho Professional Services,Undisclosed,,17 Nov 2022,21 Dec 2022,34,19,https://www.careerjunction.co.za/business-analyst-job-2493043.aspx
857,Head of Finance and Improvement,"Eikenbosch, Western Cape",Permanent Senior position,,R Undisclosed,,02 Dec 2022,05 Jan 2023,34,34,https://www.careerjunction.co.za/head-of-finance-and-improvement-job-2494958.aspx
858,Risk Manager: Risk Anticipation at Datafin Recruitment,"Mowbray, Western Cape",Permanent Management position,Datafin,R Undisclosed,,24 Nov 2022,13 Dec 2022,19,11,https://www.careerjunction.co.za/risk-manager-risk-anticipation-at-datafin-recruitment-job-2492744.aspx
859,IT Governance Manager,"Eikenbosch, Western Cape",Permanent Senior position,Recru-it,R01 per month,1.0,01 Dec 2022,06 Dec 2022,5,4,https://www.careerjunction.co.za/it-governance-manager-job-2494876.aspx
860,Contracts Engineer at SMEC South Africa,Lesotho,Contract Specialist position,SMEC South Africa,Undisclosed,,24 Nov 2022,19 Dec 2022,25,17,https://www.careerjunction.co.za/contracts-engineer-at-smec-south-africa-job-2492715.aspx
861,Sales Engineer at Aleng Electrical Engineers PTY (Ltd),"Midrand, Gauteng",Contract Senior position,Aleng Group,R Undisclosed,,17 Nov 2022,21 Dec 2022,34,19,https://www.careerjunction.co.za/sales-engineer-at-aleng-electrical-engineers-pty-ltd-job-2493031.aspx
862,Learning & Development Specialist: Learning Solution Design and Programme Management at Nutun,"Johannesburg, Gauteng",Permanent Specialist position,Nutun,R Undisclosed,,28 Nov 2022,01 Jan 2023,34,30,https://www.careerjunction.co.za/learning-%26-development-specialist-learning-solution-design-and-programme-management-at-nutun-job-2494265.aspx
863,Senior HR Manager at TOA Global,"Century City, Western Cape",Permanent Management position,TOA Global,Undisclosed,,29 Nov 2022,02 Jan 2023,34,31,https://www.careerjunction.co.za/senior-hr-manager-at-toa-global-job-2494414.aspx
864,Senior Java Developer,"Johannesburg North (Johannesburg North), Gauteng",Permanent Senior position,Psybergate Pty Ltd,R Undisclosed,,21 Nov 2022,20 Dec 2022,29,18,https://www.careerjunction.co.za/senior-java-developer-job-2480690.aspx
865,Claims Handler,"Centurion, Gauteng",Permanent Intermediate position,RAD Resources SA,"R26,000 - R28,000 per month",26000.0,24 Nov 2022,28 Dec 2022,34,26,https://www.careerjunction.co.za/claims-handler-job-2493985.aspx
866,Software Engineer at Datafin Recruitment,"Stellenbosch, Western Cape",Permanent Executive position,Datafin,R Undisclosed,,26 Nov 2022,16 Dec 2022,20,14,https://www.careerjunction.co.za/software-engineer-at-datafin-recruitment-job-2493172.aspx
867,Mendix Developer  at Datafin Recruitment,"Durbanville, Western Cape",Permanent Executive position,Datafin,R Undisclosed,,25 Nov 2022,05 Dec 2022,10,3,https://www.careerjunction.co.za/mendix-developer-at-datafin-recruitment-job-2491508.aspx
868,Business Systems Analyst at Talanos Cybersecurity,"United Kingdom
 / Work From Home",Permanent Intermediate position,Talanos Cybersecurity,Undisclosed,,24 Nov 2022,20 Dec 2022,26,18,https://www.careerjunction.co.za/business-systems-analyst-at-talanos-cybersecurity-job-2492765.aspx
869,Support Engineer at Axiz (Pty) Ltd,"Midrand, Gauteng",Permanent Intermediate position,Axiz,R Undisclosed,,24 Nov 2022,11 Dec 2022,17,9,https://www.careerjunction.co.za/support-engineer-at-axiz-pty-ltd-job-2491394.aspx
870,Support Analyst at Datafin Recruitment,"Century City, Western Cape",Permanent Executive position,Datafin,R Undisclosed,,24 Nov 2022,22 Dec 2022,28,20,https://www.careerjunction.co.za/support-analyst-at-datafin-recruitment-job-2493928.aspx
871,General Manager (Shopping Centre),"Sandton, Gauteng",Permanent Management position,Ability Recruitment Group (Pty) Ltd,R Undisclosed,,28 Nov 2022,11 Dec 2022,13,9,https://www.careerjunction.co.za/general-manager-shopping-centre-job-2494360.aspx
872,General Manager - Shopping Centre,"Highlands North, Gauteng",Permanent Management position,Ability Recruitment Group (Pty) Ltd,R Undisclosed,,28 Nov 2022,11 Dec 2022,13,9,https://www.careerjunction.co.za/general-manager-shopping-centre-job-2494358.aspx
873,BI Manager,"Johannesburg North (Johannesburg North), Gauteng",Contract Senior position,Psybergate Pty Ltd,R Undisclosed,,23 Nov 2022,14 Dec 2022,21,12,https://www.careerjunction.co.za/bi-manager-job-2492643.aspx
874,Computer Aided Manufacturing Engineer at SFG Engineering,"Cape Town CBD, Western Cape",Permanent Senior position,SFG Engineering Services,R Undisclosed,,24 Nov 2022,28 Dec 2022,34,26,https://www.careerjunction.co.za/computer-aided-manufacturing-engineer-at-sfg-engineering-job-2493893.aspx
875,Transformation Consultant at Letsema,"Johannesburg, Gauteng",Contract Specialist position,Letsema Strategy Services,Undisclosed,,26 Nov 2022,12 Dec 2022,16,10,https://www.careerjunction.co.za/transformation-consultant-at-letsema-job-2491610.aspx
876,Engineering Services Manager,"Centurion, Gauteng",Permanent Senior position,Sinakho Staffshop (Pty) Ltd,"R41,700 per month",41700.0,26 Nov 2022,03 Dec 2022,7,1,https://www.careerjunction.co.za/engineering-services-manager-job-2490347.aspx
877,Researcher,"Rosebank, Gauteng",Permanent Specialist position,Leadwood Recruitment,"R25,000 - R33,300 per month",25000.0,17 Nov 2022,21 Dec 2022,34,19,https://www.careerjunction.co.za/researcher-job-2482175.aspx
878,Senior Software Developer: Pipelines at NRF National Research Foundation,"Observatory, Western Cape",Permanent Specialist position,National Research Foundation,R Undisclosed,,24 Nov 2022,05 Dec 2022,11,3,https://www.careerjunction.co.za/senior-software-developer-pipelines-at-nrf-national-research-foundation-job-2493840.aspx
879,Senior Software Developer at NRF National Research Foundation,"Observatory, Western Cape",Permanent Specialist position,National Research Foundation,R Undisclosed,,24 Nov 2022,05 Dec 2022,11,3,https://www.careerjunction.co.za/senior-software-developer-at-nrf-national-research-foundation-job-2493839.aspx
880,Senior Manager: Heritage Conservation Management at South African Heritage Resources Agency (Sahra),"Zonnebloem, Western Cape",Permanent Management position,South African Heritage Resource Agency,R Undisclosed,,29 Nov 2022,25 Dec 2022,26,23,https://www.careerjunction.co.za/senior-manager-heritage-conservation-management-at-south-african-heritage-resources-agency-sahra-job-2493316.aspx
881,Senior Software Site Support Engineer,"Cape Town CBD, Western Cape",Permanent Specialist position,Phanda Personnel,R Undisclosed,,18 Nov 2022,22 Dec 2022,34,20,https://www.careerjunction.co.za/senior-software-site-support-engineer-job-2484875.aspx
882,Business Intelligence Developer,"Roodepoort, Gauteng",Permanent Intermediate position,DCV Sabenza IT and Recruitment,Undisclosed,,27 Nov 2022,13 Dec 2022,16,11,https://www.careerjunction.co.za/business-intelligence-developer-job-2491800.aspx
883,Branch Manager I at Salvage Management and Disposals,"Wilsonia, Eastern Cape",Permanent Management position,Salvage Management & Disposals (SMD),R Undisclosed,,27 Nov 2022,05 Dec 2022,8,3,https://www.careerjunction.co.za/branch-manager-i-at-salvage-management-and-disposals-job-2490644.aspx
884,Actuarial Analyst at Government Employees Medical Scheme,"Menlyn, Gauteng",Permanent Intermediate position,Government Employees Medical Scheme,R Undisclosed,,17 Nov 2022,21 Dec 2022,34,19,https://www.careerjunction.co.za/actuarial-analyst-at-government-employees-medical-scheme-job-2493096.aspx
885,Specialist Direct Tax,"Germiston, Gauteng",Permanent Specialist position,Talent Trace,"R75,000 - R100,000 per month",75000.0,28 Nov 2022,14 Dec 2022,16,12,https://www.careerjunction.co.za/specialist-direct-tax-job-2492112.aspx
886,Senior Manager: Heritage Information Policy & Skills Development (HIPSD) at South African Heritage Resources Agency (Sahra),"Zonnebloem, Western Cape",Permanent Management position,South African Heritage Resource Agency,R Undisclosed,,30 Nov 2022,25 Dec 2022,25,23,https://www.careerjunction.co.za/senior-manager-heritage-information-policy-%26-skills-development-hipsd-at-south-african-heritage-resources-agency-sahra-job-2493314.aspx
887,Senior Generator Technician at Dawning Truth,"Durban North, KwaZulu-Natal",Permanent Senior position,Dawning Truth Recruitment,"R25,000 - R30,000 per month",25000.0,24 Nov 2022,28 Dec 2022,34,26,https://www.careerjunction.co.za/senior-generator-technician-at-dawning-truth-job-2493940.aspx
888,Automation Test Lead at Datafin Recruitment,"Century City, Western Cape",Permanent Senior position,Datafin,R Undisclosed,,24 Nov 2022,22 Dec 2022,28,20,https://www.careerjunction.co.za/automation-test-lead-at-datafin-recruitment-job-2493933.aspx
889,Regulatory Compliance Officer (Wits RHI) at AJ Personnel,"Johannesburg Region, Gauteng",Permanent Junior position,AJ Personnel,R Undisclosed,,29 Nov 2022,29 Dec 2022,30,27,https://www.careerjunction.co.za/regulatory-compliance-officer-wits-rhi-at-aj-personnel-job-2494585.aspx
890,Millwright Apprentice at Dawning Truth,"Rosslyn, Gauteng",Learnership position,Dawning Truth Recruitment,"R6,000 per month",6000.0,01 Dec 2022,26 Dec 2022,25,24,https://www.careerjunction.co.za/millwright-apprentice-at-dawning-truth-job-2493637.aspx
891,Commercial Property Manager,"Sandown, Gauteng",Permanent Intermediate position,Taylored Appointments,Undisclosed,,01 Dec 2022,26 Dec 2022,25,24,https://www.careerjunction.co.za/commercial-property-manager-job-2493626.aspx
892,Specialist: Business Engineering Foresight & Innovation,"Pretoria, Gauteng",Permanent Senior position,Carlysle Human Capital,R Undisclosed,,01 Dec 2022,20 Dec 2022,19,18,https://www.careerjunction.co.za/specialist-business-engineering-foresight-%26-innovation-job-2493589.aspx
893,Process Engineer at Moore Process Controls,"Kyalami, Gauteng",Permanent Intermediate position,Moore Process Controls,Undisclosed,,29 Nov 2022,06 Dec 2022,7,4,https://www.careerjunction.co.za/process-engineer-at-moore-process-controls-job-2490909.aspx
894,Legal Collections Manager at SA Taxi Development Finance,"Midrand, Gauteng",Permanent Intermediate EE position,SA Taxi Development Finance,Undisclosed,,28 Nov 2022,14 Dec 2022,16,12,https://www.careerjunction.co.za/legal-collections-manager-at-sa-taxi-development-finance-job-2492073.aspx
895,Design Engineer,"Brooklyn, Gauteng",Permanent Specialist EE position,Kwena Human Capital,Undisclosed,,01 Dec 2022,04 Jan 2023,34,33,https://www.careerjunction.co.za/design-engineer-job-2494944.aspx
896,Business Intelligence Analyst - Reporting,"Johannesburg, Gauteng",Permanent Intermediate EE position,ProApp HR Solutions,"R35,000 per month",35000.0,26 Nov 2022,13 Dec 2022,17,11,https://www.careerjunction.co.za/business-intelligence-analyst-reporting-job-2491878.aspx
897,ATM Demand Planner,"Sandown, Gauteng",Permanent Senior position,J Smith Collier and Associate (PTY) LTD,Undisclosed,,22 Nov 2022,26 Dec 2022,34,24,https://www.careerjunction.co.za/atm-demand-planner-job-2487590.aspx
898,Quality Assurance Manager (Wits RHI) at AJ Personnel,"Johannesburg Region, Gauteng",Permanent Intermediate position,AJ Personnel,R Undisclosed,,29 Nov 2022,29 Dec 2022,30,27,https://www.careerjunction.co.za/quality-assurance-manager-wits-rhi-at-aj-personnel-job-2494557.aspx
899,Talent Acquisition Consultant,"Bryanston, Gauteng",Permanent Intermediate EE position,MNT People Solutions,"R30,800 - R33,300 per month",30800.0,27 Nov 2022,05 Dec 2022,8,3,https://www.careerjunction.co.za/talent-acquisition-consultant-job-2490693.aspx
900,Business Intelligence Developer,"Somerset West, Western Cape",Permanent Intermediate position,DCV Sabenza IT and Recruitment,Undisclosed,,26 Nov 2022,13 Dec 2022,17,11,https://www.careerjunction.co.za/business-intelligence-developer-job-2491802.aspx
901,Project Manager (12 Months/Renewable) Wits NICD at AJ Personnel,"Johannesburg Region, Gauteng",Contract Intermediate position,AJ Personnel,R Undisclosed,,25 Nov 2022,25 Dec 2022,30,23,https://www.careerjunction.co.za/project-manager-12-months-renewable-wits-nicd-at-aj-personnel-job-2494061.aspx
902,Development Manager: Dynamics 365,"Eikenbosch, Western Cape",Permanent Senior position,Recru-it,R Undisclosed,,30 Nov 2022,02 Dec 2022,2,0,https://www.careerjunction.co.za/development-manager-dynamics-365-job-2491117.aspx
903,Manager: Development Applications Unit at South African Heritage Resources Agency (Sahra),"Zonnebloem, Western Cape",Permanent Management position,South African Heritage Resource Agency,R Undisclosed,,29 Nov 2022,25 Dec 2022,26,23,https://www.careerjunction.co.za/manager-development-applications-unit-at-south-african-heritage-resources-agency-sahra-job-2493318.aspx
904,Procurement Officer/Buyer at Top Vitae,"Eastern Cape, South Africa",Permanent Intermediate position,Top Vitae Recruitment,R Undisclosed,,25 Nov 2022,25 Dec 2022,30,23,https://www.careerjunction.co.za/procurement-officer-buyer-at-top-vitae-job-2494017.aspx
905,MANAGER: BURIAL GROUNDS AND GRAVES at South African Heritage Resources Agency (Sahra),"Arcadia, Gauteng",Permanent Management position,South African Heritage Resource Agency,R Undisclosed,,29 Nov 2022,25 Dec 2022,26,23,https://www.careerjunction.co.za/manager-burial-grounds-and-graves-at-south-african-heritage-resources-agency-sahra-job-2493317.aspx
906,Senior Network & Systems Engineer (Azure/AWS) (CPT Hybrid) at Datafin Recruitment,"Durbanville, Western Cape",Permanent Senior position,Datafin,R Undisclosed,,25 Nov 2022,14 Dec 2022,19,12,https://www.careerjunction.co.za/senior-network-%26-systems-engineer-azure-aws-cpt-hybrid-at-datafin-recruitment-job-2492851.aspx
907,Senior Java Developer,"Johannesburg North (Johannesburg North), Gauteng",Contract Senior position,Network Contracting Solutions,R750.00 - R780.00 per hour,120000.0,28 Nov 2022,27 Dec 2022,29,25,https://www.careerjunction.co.za/senior-java-developer-job-2494260.aspx
908,HR Administrator at Aleng Electrical Engineers PTY (Ltd),"Midrand, Gauteng",Contract Intermediate EE position,Aleng Group,R Undisclosed,,17 Nov 2022,21 Dec 2022,34,19,https://www.careerjunction.co.za/hr-administrator-at-aleng-electrical-engineers-pty-ltd-job-2493030.aspx
909,Specialist CVM Systems,"West Rand, Gauteng",Permanent Specialist EE position,Godisanang Recruitment (Pty) Ltd,R Undisclosed,,28 Nov 2022,01 Jan 2023,34,30,https://www.careerjunction.co.za/specialist-cvm-systems-job-2494216.aspx
910,CargoWise Application Developer (JHB) at Datafin Recruitment,"Kempton Park, Gauteng",Permanent Executive position,Datafin,R Undisclosed,,27 Nov 2022,16 Dec 2022,19,14,https://www.careerjunction.co.za/cargowise-application-developer-jhb-at-datafin-recruitment-job-2493148.aspx
911,Creditors Clerk at Mane Shared Services Africa,"Epping Industrial, Western Cape",Permanent Intermediate position,Deli Spices HeadQuarters,Undisclosed,,24 Nov 2022,19 Dec 2022,25,17,https://www.careerjunction.co.za/creditors-clerk-at-mane-shared-services-africa-job-2492732.aspx
912,Millwright at Dawning Truth,"Rosslyn, Gauteng",Permanent Specialist position,Dawning Truth Recruitment,"R20,000 - R35,000 per month",20000.0,22 Nov 2022,26 Dec 2022,34,24,https://www.careerjunction.co.za/millwright-at-dawning-truth-job-2476558.aspx
913,Content Creator Partner Solutions Manager,"Johannesburg North (Johannesburg North), Gauteng",Contract Senior position,Stratogo,R01 - R02 per month,1.0,16 Nov 2022,12 Dec 2022,26,10,https://www.careerjunction.co.za/content-creator-partner-solutions-manager-job-2483650.aspx
914,Treatment Navigator TB (WRHI) Gophelega (S Bopape) at AJ Personnel,"Pretoria Region, Gauteng",Permanent Junior position,AJ Personnel,R Undisclosed,,28 Nov 2022,28 Dec 2022,30,26,https://www.careerjunction.co.za/treatment-navigator-tb-wrhi-gophelega-s-bopape-at-aj-personnel-job-2494373.aspx
915,Hydrologist,"Houghton Estate, Gauteng",Permanent Intermediate EE position,Green Marble Recruitment Consultants,R Undisclosed,,17 Nov 2022,15 Dec 2022,28,13,https://www.careerjunction.co.za/hydrologist-job-2488417.aspx
916,Business Unit Director (JHB) at Datafin Recruitment,"Johannesburg, Gauteng",Permanent Management position,Datafin,R Undisclosed,,24 Nov 2022,22 Dec 2022,28,20,https://www.careerjunction.co.za/business-unit-director-jhb-at-datafin-recruitment-job-2493936.aspx
917,Project Engineer (Mechanical & Piping),"Johannesburg Region, Gauteng",Permanent Specialist EE position,Godisanang Recruitment (Pty) Ltd,R Undisclosed,,25 Nov 2022,12 Dec 2022,17,10,https://www.careerjunction.co.za/project-engineer-mechanical-%26-piping-job-2491625.aspx
918,Bookkeeper,"Newlands, Western Cape",Permanent Intermediate position,The Talent Experts,Undisclosed,,18 Nov 2022,22 Dec 2022,34,20,https://www.careerjunction.co.za/bookkeeper-job-2487221.aspx
