,Job Title,Location,Job Type,Company,Salary,Monthly Salary,Posting Date,Expiry Date,Ad Duration (Days),Days before expiry,Link
445,Chief of Staff at The Focus Group,"Johannesburg Region, Gauteng",Permanent Senior position,The Focus Group,"R130,000 - R160,000 per month",130000.0,27 Nov 2022,09 Dec 2022,12,5,https://www.careerjunction.co.za/chief-of-staff-at-the-focus-group-job-2491954.aspx
446,Management and Sales at Perficient International Management Training,"Johannesburg Region, Gauteng",Permanent Intermediate position,Perficient International Management Training,R Undisclosed,,27 Nov 2022,04 Dec 2022,7,0,https://www.careerjunction.co.za/management-and-sales-at-perficient-international-management-training-job-2490457.aspx
447,Chief Financial Officer,"Johannesburg, Gauteng",Permanent Intermediate position,Mass Staffing Projects,"R83,300 - R125,000 per month",83300.0,27 Nov 2022,05 Dec 2022,8,1,https://www.careerjunction.co.za/chief-financial-officer-job-2490687.aspx
448,Quality Management,"Alrode, Gauteng",Permanent Intermediate position,Swift Human Resources,Undisclosed,,27 Nov 2022,05 Dec 2022,8,1,https://www.careerjunction.co.za/quality-management-job-2490679.aspx
449,Head of IT,"East Town, Gauteng",Permanent Senior EE position,Capital Assignments CC,R Undisclosed,,25 Nov 2022,11 Dec 2022,16,7,https://www.careerjunction.co.za/head-of-it-job-2491531.aspx
450,Social Media Coordinator,"Johannesburg, Gauteng",Permanent Junior EE position,Ultra Personnel cc,R Undisclosed,,27 Nov 2022,15 Dec 2022,18,11,https://www.careerjunction.co.za/social-media-coordinator-job-2493245.aspx
451,Head of Programme,"Bryanston, Gauteng",Contract Senior position,EQPlus,Undisclosed,,24 Nov 2022,20 Dec 2022,26,16,https://www.careerjunction.co.za/head-of-programme-job-2492782.aspx
452,Senior Full-stack Java Engineer - Team Lead LWG2029 at Mediro ICT,"Johannesburg Region, Gauteng",Contract Senior position,Mediro Application Consulting,R Undisclosed,,25 Nov 2022,25 Dec 2022,30,21,https://www.careerjunction.co.za/senior-full-stack-java-engineer-team-lead-lwg2029-at-mediro-ict-job-2494113.aspx
453,Operations Director at WebHelp UK,"Johannesburg Region, Gauteng",Permanent Management position,WebHelp SA,R Undisclosed,,26 Nov 2022,08 Dec 2022,12,4,https://www.careerjunction.co.za/operations-director-at-webhelp-uk-job-2491676.aspx
454,Senior Research Executive CX,"Bryanston, Gauteng",Permanent Senior position,Bristow Talent & Associates,"R25,000 - R30,000 per month",25000.0,26 Nov 2022,22 Dec 2022,26,18,https://www.careerjunction.co.za/senior-research-executive-cx-job-2493160.aspx
455,Finance Director,"Fourways, Gauteng",Permanent Executive EE position,Taylored Appointments,"R208,300 - R333,300 per month",208300.0,26 Nov 2022,04 Dec 2022,8,0,https://www.careerjunction.co.za/finance-director-job-2490429.aspx
456,Newly Qualified CA - Management Consulting - Banking Financial Services and Capital Markets - Johannesburg at Blue Recruiting,"Johannesburg, Gauteng",Permanent Intermediate position,Blue Recruiting,"R33,300 - R58,300 per month",33300.0,26 Nov 2022,12 Dec 2022,16,8,https://www.careerjunction.co.za/newly-qualified-ca-management-consulting-banking-financial-services-and-capital-markets-johannesburg-at-blue-recruiting-job-2491686.aspx
457,Sub-Contractor Coordinator,"Johannesburg North (Johannesburg North), Gauteng",Permanent Intermediate position,GP Consult,"R30,000 - R35,000 per month",30000.0,25 Nov 2022,07 Dec 2022,12,3,https://www.careerjunction.co.za/sub-contractor-coordinator-job-2491638.aspx
458,Head of Operations,"Braamfontein Werf, Gauteng",Permanent Management position,Ambit Recruitment,"R80,000 - R120,000 per month",80000.0,25 Nov 2022,29 Dec 2022,34,25,https://www.careerjunction.co.za/head-of-operations-job-2494109.aspx
459,Software Engineer Team Lead,"Johannesburg North (Johannesburg North), Gauteng",Permanent Senior position,Dynexity,R80 - R100 per month,80.0,25 Nov 2022,23 Dec 2022,28,19,https://www.careerjunction.co.za/software-engineer-team-lead-job-2494092.aspx
460,Chief Finance Officer,"Sandton, Gauteng",Permanent Management position,Taylored Appointments,"R100,000 - R125,000 per month",100000.0,25 Nov 2022,29 Dec 2022,34,25,https://www.careerjunction.co.za/chief-finance-officer-job-2494074.aspx
461,Credit Product Portfolio Head at The Focus Group,"Johannesburg Region, Gauteng",Permanent Senior position,The Focus Group,R Undisclosed,,25 Nov 2022,25 Dec 2022,30,21,https://www.careerjunction.co.za/credit-product-portfolio-head-at-the-focus-group-job-2494064.aspx
462,Junior Credit Controller & Finance Assistant at Reverside,"Gauteng, South Africa",Permanent Intermediate position,Reverside Professional Services,R Undisclosed,,25 Nov 2022,20 Dec 2022,25,16,https://www.careerjunction.co.za/junior-credit-controller-%26-finance-assistant-at-reverside-job-2492793.aspx
463,Senior Internal Sales Co-Ordinator (Export Experience Essential),"Germiston, Gauteng",Permanent Senior position,Wexford Search and Selection,"R20,000 - R25,000 per month",20000.0,25 Nov 2022,11 Dec 2022,16,7,https://www.careerjunction.co.za/senior-internal-sales-co-ordinator-export-experience-essential-job-2491553.aspx
464,Property Management Internship Programme 2023 at Business Partners,"Houghton Estate, Gauteng",Internship EE position,Business Partners,R Undisclosed,,17 Nov 2022,21 Dec 2022,34,17,https://www.careerjunction.co.za/property-management-internship-programme-2023-at-business-partners-job-2493074.aspx
465,Director - Legal and Grants Management (NGO),"Johannesburg, Gauteng",Permanent Senior position,Pinpoint One Human Resources,"R100,000 - R166,700 per month",100000.0,17 Nov 2022,21 Dec 2022,34,17,https://www.careerjunction.co.za/director-legal-and-grants-management-ngo-job-2484314.aspx
466,Technical Sales,"Johannesburg North (Johannesburg North), Gauteng",Permanent Senior position,Milton Resourcing (Pty) Ltd,R Undisclosed,,03 Dec 2022,22 Dec 2022,19,18,https://www.careerjunction.co.za/technical-sales-job-2493989.aspx
467,Mine Planner,"Johannesburg Region, Gauteng",Permanent Intermediate position,Mass Staffing Projects,"R108,300 - R116,700 per month",108300.0,03 Dec 2022,28 Dec 2022,25,24,https://www.careerjunction.co.za/mine-planner-job-2493847.aspx
468,AEM Administrator ---- DevOps Consultant - FSM_1566,"Pretoria, Gauteng",Contract Intermediate position,Jordan HR,R Undisclosed,,02 Dec 2022,22 Dec 2022,20,18,https://www.careerjunction.co.za/aem-administrator-devops-consultant-fsm-1566-job-2493809.aspx
469,Africa Business Development,"Johannesburg, Gauteng",Permanent Senior position,Stratogo,R35 - R50 per month,35.0,03 Dec 2022,23 Dec 2022,20,19,https://www.careerjunction.co.za/africa-business-development-job-2493890.aspx
470,Bookkeeper,"Midrand, Gauteng",Permanent Senior position,,Undisclosed,,03 Dec 2022,11 Dec 2022,8,7,https://www.careerjunction.co.za/bookkeeper-job-2491375.aspx
471,System Integration Administrator,"Pretoria CBD, Gauteng",Contract Senior position,EQPlus,Undisclosed,,02 Dec 2022,18 Dec 2022,16,14,https://www.careerjunction.co.za/system-integration-administrator-job-2492552.aspx
472,Contract Administrator at VBKOM,"Johannesburg Region, Gauteng",Permanent Intermediate position,VBKOM,R Undisclosed,,03 Dec 2022,28 Dec 2022,25,24,https://www.careerjunction.co.za/contract-administrator-at-vbkom-job-2493901.aspx
473,Accounts Receivable Administrator at Air Traffic and Navigation Services,"East Rand, Gauteng",Contract Junior position,Air Traffic and Navigation Services,R Undisclosed,,03 Dec 2022,07 Dec 2022,4,3,https://www.careerjunction.co.za/accounts-receivable-administrator-at-air-traffic-and-navigation-services-job-2493943.aspx
474,MS Great Plains Specialist,"Johannesburg Region, Gauteng",Contract Specialist position,IT Network Recruitment & Consulting,Undisclosed,,02 Dec 2022,18 Dec 2022,16,14,https://www.careerjunction.co.za/ms-great-plains-specialist-job-2492488.aspx
475,Azure Developer (Intermediate-Senior),"Johannesburg North (Johannesburg North), Gauteng",Contract Senior position,Network Contracting Solutions,R500.00 - R650.00 per hour,80000.0,01 Dec 2022,04 Jan 2023,34,31,https://www.careerjunction.co.za/azure-developer-intermediate-senior-job-2494945.aspx
476,Employee Benefits Consultant,"Braamfontein Werf, Gauteng",Permanent Senior position,Watershed Consulting,"R45,000 per month",45000.0,30 Nov 2022,26 Dec 2022,26,22,https://www.careerjunction.co.za/employee-benefits-consultant-job-2493527.aspx
477,Embedded Software Engineer (Netherlands),"Johannesburg North (Johannesburg North), Gauteng",Permanent Intermediate position,SciTech Placements (Pty) Ltd,"R50,000 - R90,000 per month",50000.0,01 Dec 2022,16 Dec 2022,15,12,https://www.careerjunction.co.za/embedded-software-engineer-netherlands-job-2493669.aspx
478,Finance Banking analyst at M&M Consulting,"Woodmead, Gauteng",Permanent Intermediate position,M&M Consulting Services and Talent Acquisition,"R16,000 per month",16000.0,02 Dec 2022,27 Dec 2022,25,23,https://www.careerjunction.co.za/finance-banking-analyst-at-m%26m-consulting-job-2493822.aspx
479,Client Services Administrator at Rand Mutual Assurance,"Johannesburg Region, Gauteng",Permanent Intermediate position,Rand Mutual Administration,R Undisclosed,,03 Dec 2022,23 Dec 2022,20,19,https://www.careerjunction.co.za/client-services-administrator-at-rand-mutual-assurance-job-2493898.aspx
480,Senior Specialist: Engineering,"Pretoria, Gauteng",Permanent Senior position,Praesignis (Pty) LTD,R Undisclosed,,01 Dec 2022,29 Dec 2022,28,25,https://www.careerjunction.co.za/senior-specialist-engineering-job-2494799.aspx
481,Accountant - Consolidation and Financial Reporting,"Johannesburg North (Johannesburg North), Gauteng",Temporary Intermediate position,Malander Placements,"R2,007 per month",2007.0,29 Nov 2022,10 Dec 2022,11,6,https://www.careerjunction.co.za/accountant-consolidation-and-financial-reporting-job-2492284.aspx
482,Pre Sales Engineer- VMware,"Gauteng, South Africa",Permanent Intermediate position,Hi-Tech Cape Town,R35 - R55 per month,35.0,02 Dec 2022,31 Dec 2022,29,27,https://www.careerjunction.co.za/pre-sales-engineer-vmware-job-2494992.aspx
483,Data Privacy Business Partner,"Pretoria CBD, Gauteng",Permanent Specialist EE position,Professional Sourcing,Undisclosed,,03 Dec 2022,28 Dec 2022,25,24,https://www.careerjunction.co.za/data-privacy-business-partner-job-2493849.aspx
484,Intermediate UX Designer at Headhunters,"Johannesburg Region, Gauteng",Permanent Intermediate position,Headhunters (Head Office),R Undisclosed,,03 Dec 2022,15 Dec 2022,12,11,https://www.careerjunction.co.za/intermediate-ux-designer-at-headhunters-job-2492700.aspx
485,Senior Contracts Manager at Retail Company,"Johannesburg North (Johannesburg North), Gauteng",Permanent Senior position,Redline Recruitment,"R45,000 - R85,000 per month",45000.0,11 Mar 2019,20 Dec 2022,1380,16,https://www.careerjunction.co.za/senior-contracts-manager-at-retail-company-job-2295628.aspx
486,Vendor Administration Specialist at Ntice Search,"Centurion, Gauteng",Permanent Specialist position,Ntice Sourcing Solutions,R Undisclosed,,03 Dec 2022,23 Dec 2022,20,19,https://www.careerjunction.co.za/vendor-administration-specialist-at-ntice-search-job-2494051.aspx
487,Accountant at Wispeco Aluminium,"Alberton, Gauteng",Permanent Intermediate position,WISPECO Aluminium,Undisclosed,,01 Dec 2022,27 Dec 2022,26,23,https://www.careerjunction.co.za/accountant-at-wispeco-aluminium-job-2493727.aspx
488,Sage 200 Functional Specialist,"Johannesburg, Gauteng",Permanent Specialist position,RAD Resources SA,"R45,800 - R58,300 per month",45800.0,01 Dec 2022,04 Jan 2023,34,31,https://www.careerjunction.co.za/sage-200-functional-specialist-job-2494825.aspx
489,Front of House & Guest Liaison,"Johannesburg North (Johannesburg North), Gauteng",Contract Junior position,E-Square Holdings (Pty) Ltd,Undisclosed,,30 Nov 2022,03 Jan 2023,34,30,https://www.careerjunction.co.za/front-of-house-%26-guest-liaison-job-2494614.aspx
490,Cobol Developer at Universal Healthcare,"Sunninghill, Gauteng",Permanent Senior position,Universal Healthcare,"R40,000 - R80,000 per month",40000.0,01 Dec 2022,27 Dec 2022,26,23,https://www.careerjunction.co.za/cobol-developer-at-universal-healthcare-job-2493702.aspx
491,Embedded Software Engineer (Netherlands),"Johannesburg North (Johannesburg North), Gauteng",Permanent Intermediate position,SciTech Placements (Pty) Ltd,R Undisclosed,,30 Nov 2022,10 Dec 2022,10,6,https://www.careerjunction.co.za/embedded-software-engineer-netherlands-job-2493469.aspx
492,Equity Analyst,"Johannesburg, Gauteng",Permanent Senior EE position,Capital Assignments CC,R Undisclosed,,29 Nov 2022,15 Dec 2022,16,11,https://www.careerjunction.co.za/equity-analyst-job-2492291.aspx
493,Senior MIS Analyst at SA Taxi Development Finance,"Johannesburg Region, Gauteng",Permanent Specialist position,SA Taxi Development Finance,Undisclosed,,29 Nov 2022,02 Jan 2023,34,29,https://www.careerjunction.co.za/senior-mis-analyst-at-sa-taxi-development-finance-job-2494535.aspx
494,Technical Specialist AS400,"Johannesburg, Gauteng",Permanent Specialist position,talentCRU (RPO),R Undisclosed,,01 Dec 2022,26 Dec 2022,25,22,https://www.careerjunction.co.za/technical-specialist-as400-job-2493624.aspx
495,Citrix Consultant,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,29 Nov 2022,28 Dec 2022,29,24,https://www.careerjunction.co.za/citrix-consultant-job-2494425.aspx
496,Clinical Claims Adjudicator at Rand Mutual Assurance,"Johannesburg Region, Gauteng",Permanent Intermediate position,Rand Mutual Administration,R Undisclosed,,02 Dec 2022,13 Dec 2022,11,9,https://www.careerjunction.co.za/clinical-claims-adjudicator-at-rand-mutual-assurance-job-2492495.aspx
497,Human Resources Business Partner,"Fourways, Gauteng",Contract Intermediate position,Taylored Appointments,Undisclosed,,02 Dec 2022,28 Dec 2022,26,24,https://www.careerjunction.co.za/human-resources-business-partner-job-2493900.aspx
498,Refrigeration Technician at V3 Coldcab,"Alberton, Gauteng",Permanent Management position,V3COLDCAB,"R20,000 - R25,000 per month",20000.0,26 Nov 2022,12 Dec 2022,16,8,https://www.careerjunction.co.za/refrigeration-technician-at-v3-coldcab-job-2491758.aspx
499,Database Administrator,"Pretoria CBD, Gauteng",Contract Intermediate position,Tipp Focus,Undisclosed,,29 Nov 2022,07 Dec 2022,8,3,https://www.careerjunction.co.za/database-administrator-job-2491037.aspx
500,Verification Analyst - Senior,"Sandton, Gauteng",Permanent Senior position,,"R25,000 - R30,000 per month",25000.0,01 Dec 2022,08 Dec 2022,7,4,https://www.careerjunction.co.za/verification-analyst-senior-job-2491271.aspx
501,Verification Analyst - Senior,"Sandhurst, Gauteng",Permanent Senior position,,"R16,000 - R22,000 per month",16000.0,01 Dec 2022,08 Dec 2022,7,4,https://www.careerjunction.co.za/verification-analyst-senior-job-2491268.aspx
502,DevOps Consultant (1566) at Mediro ICT,"Pretoria Region, Gauteng",Contract Junior position,Mediro Application Consulting,R Undisclosed,,29 Nov 2022,21 Dec 2022,22,17,https://www.careerjunction.co.za/devops-consultant-1566-at-mediro-ict-job-2493330.aspx
503,Solutions Architect,"Johannesburg North (Johannesburg North), Gauteng",Permanent Senior position,Recru-it,R01 per month,1.0,30 Nov 2022,11 Dec 2022,11,7,https://www.careerjunction.co.za/solutions-architect-job-2494694.aspx
504,Applications Technical Specialist,"Pretoria, Gauteng",Permanent Senior position,Kamo Placements,R Undisclosed,,30 Nov 2022,05 Dec 2022,5,1,https://www.careerjunction.co.za/applications-technical-specialist-job-2494595.aspx
505,Junior Buyer at Calgan Lounge Pty Ltd,"Selby, Gauteng",Permanent Intermediate position,Calgan Lounge,"R3,500 - R20,000 per month",3500.0,02 Dec 2022,27 Dec 2022,25,23,https://www.careerjunction.co.za/junior-buyer-at-calgan-lounge-pty-ltd-job-2493657.aspx
506,Senior IT Support Engineer,"Irene, Gauteng",Permanent Senior position,Placement Specialist,"R30,000 - R35,000 per month",30000.0,02 Dec 2022,28 Dec 2022,26,24,https://www.careerjunction.co.za/senior-it-support-engineer-job-2493878.aspx
507,Buyer at Wispeco Aluminium,"Alberton, Gauteng",Permanent Intermediate position,WISPECO Aluminium,Undisclosed,,30 Nov 2022,25 Dec 2022,25,21,https://www.careerjunction.co.za/buyer-at-wispeco-aluminium-job-2493343.aspx
508,Solutions Architect - SAP AMS Service and Commercial at Sabenza IT,"Johannesburg, Gauteng",Permanent Intermediate position,DCV Sabenza IT and Recruitment,R Undisclosed,,30 Nov 2022,03 Jan 2023,34,30,https://www.careerjunction.co.za/solutions-architect-sap-ams-service-and-commercial-at-sabenza-it-job-2494660.aspx
509,HR Support Administrator,"Midrand, Gauteng",Permanent Junior position,iOCO Recruitment Solutions,R Undisclosed,,02 Dec 2022,27 Dec 2022,25,23,https://www.careerjunction.co.za/hr-support-administrator-job-2493758.aspx
510,Marketing Specialist,"Midrand, Gauteng",Permanent Senior EE position,The Recruitment Council,"R41,700 - R50,000 per month",41700.0,28 Nov 2022,01 Jan 2023,34,28,https://www.careerjunction.co.za/marketing-specialist-job-2494302.aspx
511,New Business Specialist - Group Savings and Investments,"Johannesburg Region, Gauteng",Permanent Intermediate position,PSS Recruitment,R Undisclosed,,01 Dec 2022,08 Dec 2022,7,4,https://www.careerjunction.co.za/new-business-specialist-group-savings-and-investments-job-2491256.aspx
512,Avaya Engineer at Sabenza IT,"Johannesburg Region, Gauteng",Permanent Senior position,DCV Sabenza IT and Recruitment,R Undisclosed,,29 Nov 2022,02 Jan 2023,34,29,https://www.careerjunction.co.za/avaya-engineer-at-sabenza-it-job-2494431.aspx
513,UX System Analyst at Rand Mutual Assurance,"Johannesburg Region, Gauteng",Permanent Intermediate position,Rand Mutual Administration,R Undisclosed,,03 Dec 2022,23 Dec 2022,20,19,https://www.careerjunction.co.za/ux-system-analyst-at-rand-mutual-assurance-job-2493853.aspx
514,human resource associate,"Sandown, Gauteng",Permanent Intermediate position,T and T Academy,R Undisclosed,,29 Nov 2022,07 Dec 2022,8,3,https://www.careerjunction.co.za/human-resource-associate-job-2490979.aspx
515,Senior Claims Specialist – Marine & Engineering,"Johannesburg, Gauteng",Permanent Intermediate position,Manpower SA,"R24,000 - R26,000 per month",24000.0,27 Nov 2022,08 Dec 2022,11,4,https://www.careerjunction.co.za/senior-claims-specialist-marine-%26-engineering-job-2491911.aspx
516,Pensions Medical Case Auditor at Rand Mutual Assurance,"Johannesburg Region, Gauteng",Permanent Intermediate position,Rand Mutual Administration,R Undisclosed,,01 Dec 2022,30 Dec 2022,29,26,https://www.careerjunction.co.za/pensions-medical-case-auditor-at-rand-mutual-assurance-job-2494863.aspx
517,Developer - OpenEdge at Parvana Recruitment,"Johannesburg, Gauteng",Permanent Senior position,Parvana Strategic Sourcing,R Undisclosed,,29 Nov 2022,27 Dec 2022,28,23,https://www.careerjunction.co.za/developer-openedge-at-parvana-recruitment-job-2494486.aspx
518,Quality Assurance Specialist at Rand Mutual Assurance,"Johannesburg Region, Gauteng",Permanent Intermediate position,Rand Mutual Administration,R Undisclosed,,02 Dec 2022,23 Dec 2022,21,19,https://www.careerjunction.co.za/quality-assurance-specialist-at-rand-mutual-assurance-job-2493851.aspx
519,Pharmacy Practice Specialist,"Johannesburg Region, Gauteng",Permanent Intermediate position,,R Undisclosed,,28 Nov 2022,01 Jan 2023,34,28,https://www.careerjunction.co.za/pharmacy-practice-specialist-job-2494207.aspx
520,Business Development Consultant (JHB) at Datafin Recruitment,"Randburg, Gauteng",Permanent Executive position,Datafin,R Undisclosed,,01 Dec 2022,20 Dec 2022,19,16,https://www.careerjunction.co.za/business-development-consultant-jhb-at-datafin-recruitment-job-2493632.aspx
521,Digital Merchandising and Content Specialist,"Johannesburg Region, Gauteng",Contract Specialist position,Taylored Appointments,Undisclosed,,01 Dec 2022,08 Dec 2022,7,4,https://www.careerjunction.co.za/digital-merchandising-and-content-specialist-job-2491213.aspx
522,SAP Basis Consultant,"Midridge Park, Gauteng
 / Work From Home",Permanent Senior position,DCV Sabenza IT and Recruitment,Undisclosed,,29 Nov 2022,15 Dec 2022,16,11,https://www.careerjunction.co.za/sap-basis-consultant-job-2492179.aspx
523,Automation Developer,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,27 Nov 2022,26 Dec 2022,29,22,https://www.careerjunction.co.za/automation-developer-job-2494163.aspx
524,Legal Advisor at SMEC South Africa (Pty) Ltd,"Ferndale, Gauteng",Permanent Junior position,SMEC South Africa,Undisclosed,,01 Dec 2022,08 Dec 2022,7,4,https://www.careerjunction.co.za/legal-advisor-at-smec-south-africa-pty-ltd-job-2491292.aspx
525,Procurement Controller (Contract),"Johannesburg North (Johannesburg North), Gauteng",Contract Senior position,Network Contracting Solutions,"R85,000 - R95,000 per month",85000.0,27 Nov 2022,17 Dec 2022,20,13,https://www.careerjunction.co.za/procurement-controller-contract-job-2493248.aspx
526,Cloud DevOps Engineer - Sunninghill - up to R100k Per Month at e-Merge IT Recruitment,"Sunninghill, Gauteng",Permanent Senior position,e-Merge IT Recruitment,Undisclosed,,28 Nov 2022,01 Jan 2023,34,28,https://www.careerjunction.co.za/cloud-devops-engineer-sunninghill-up-to-r100k-per-month-at-e-merge-it-recruitment-job-2494362.aspx
527,Full stack Java Developer - R_0624,"Pretoria, Gauteng",Contract Intermediate position,Jordan HR,R Undisclosed,,25 Nov 2022,15 Dec 2022,20,11,https://www.careerjunction.co.za/full-stack-java-developer-r-0624-job-2492922.aspx
528,Procurement Officer,"Denver, Gauteng",Permanent Intermediate position,Ark Human Capital (Pty) Ltd,"R25,000 - R30,000 per month",25000.0,29 Nov 2022,02 Jan 2023,34,29,https://www.careerjunction.co.za/procurement-officer-job-2494394.aspx
529,Trainer at BIOMERIEUX,"Johannesburg Region, Gauteng",Permanent Intermediate position,,Undisclosed,,30 Nov 2022,25 Dec 2022,25,21,https://www.careerjunction.co.za/trainer-at-biomerieux-job-2493401.aspx
530,Warehouse Administrator,"Johannesburg North (Johannesburg North), Gauteng",Permanent Intermediate position,Manpower SA,"R12,000 - R15,000 per month",12000.0,24 Nov 2022,15 Dec 2022,21,11,https://www.careerjunction.co.za/warehouse-administrator-job-2492780.aspx
531,Talent Acquisition Specialist at Small Enterprise Finance Agency - SEFA,"Centurion, Gauteng",Contract Specialist position,SEFA,Undisclosed,,29 Nov 2022,06 Dec 2022,7,2,https://www.careerjunction.co.za/talent-acquisition-specialist-at-small-enterprise-finance-agency-sefa-job-2490965.aspx
532,Financial Administrator (Sage Evolution) (JHB) at Datafin Recruitment,"Johannesburg, Gauteng",Permanent Executive position,Datafin,R Undisclosed,,29 Nov 2022,09 Dec 2022,10,5,https://www.careerjunction.co.za/financial-administrator-sage-evolution-jhb-at-datafin-recruitment-job-2492323.aspx
533,Junior Investments Analyst,"Centurion, Gauteng",Permanent Intermediate position,Sinakho Staffshop (Pty) Ltd,Undisclosed,,29 Nov 2022,15 Dec 2022,16,11,https://www.careerjunction.co.za/junior-investments-analyst-job-2492210.aspx
534,Analyst Developer at Swift Momentum,"Johannesburg Region, Gauteng",Permanent Senior EE position,Swift Momentum,"R70,000 - R110,000 per month",70000.0,30 Nov 2022,03 Jan 2023,34,30,https://www.careerjunction.co.za/analyst-developer-at-swift-momentum-job-2494593.aspx
535,Property Portfolio Executive,"Sandton, Gauteng",Permanent Management position,Ability Recruitment Group (Pty) Ltd,R Undisclosed,,30 Nov 2022,04 Dec 2022,4,0,https://www.careerjunction.co.za/property-portfolio-executive-job-2493463.aspx
536,Provider Support Specialist at Universal Healthcare Pty Ltd,"Sunninghill, Gauteng",Permanent Specialist EE position,Universal Healthcare,R Undisclosed,,01 Dec 2022,08 Dec 2022,7,4,https://www.careerjunction.co.za/provider-support-specialist-at-universal-healthcare-pty-ltd-job-2491260.aspx
537,Senior Specialist: Engineering (Design Thinking) - Pretoria,"Pretoria CBD, Gauteng",Permanent Specialist position,Kwena Human Capital,Undisclosed,,01 Dec 2022,04 Jan 2023,34,31,https://www.careerjunction.co.za/senior-specialist-engineering-design-thinking-pretoria-job-2494817.aspx
538,Customer Liaison Officer,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,30 Nov 2022,29 Dec 2022,29,25,https://www.careerjunction.co.za/customer-liaison-officer-job-2494600.aspx
539,Business Solutions Owner,"Johannesburg North (Johannesburg North), Gauteng",Permanent Intermediate position,Dynexity,R100 - R120 per month,100.0,02 Dec 2022,21 Dec 2022,19,17,https://www.careerjunction.co.za/business-solutions-owner-job-2493708.aspx
540,SAGE 300 PEOPLE  - Payroll Administrator,"Sandown, Gauteng",Permanent Intermediate position,Red Ember Recruitment,Undisclosed,,26 Nov 2022,04 Dec 2022,8,0,https://www.careerjunction.co.za/sage-300-people-payroll-administrator-job-2490417.aspx
541,Animal Hospital Cashier,"Turffontein, Gauteng",Permanent Intermediate position,Intellistaff Outsourced Services,R Undisclosed,,29 Nov 2022,28 Dec 2022,29,24,https://www.careerjunction.co.za/animal-hospital-cashier-job-2494496.aspx
542,Team Leader Senior Claims Assessor at Rand Mutual Assurance,"Johannesburg Region, Gauteng",Permanent Intermediate position,Rand Mutual Administration,R Undisclosed,,01 Dec 2022,30 Dec 2022,29,26,https://www.careerjunction.co.za/team-leader-senior-claims-assessor-at-rand-mutual-assurance-job-2494856.aspx
543,Lead Support Technician (Solar PV & Battery Storage),"Johannesburg Region, Gauteng",Permanent Junior position,The Talent Experts,"R20,000 - R25,000 per month",20000.0,28 Nov 2022,14 Dec 2022,16,10,https://www.careerjunction.co.za/lead-support-technician-solar-pv-%26-battery-storage-job-2492044.aspx
544,Operations Executive,"Johannesburg, Gauteng",Permanent Senior position,Swift Human Resources,R Undisclosed,,27 Nov 2022,07 Dec 2022,10,3,https://www.careerjunction.co.za/operations-executive-job-2491963.aspx
545,Admin and Cluster Banking Supervisor,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,26 Nov 2022,25 Dec 2022,29,21,https://www.careerjunction.co.za/admin-and-cluster-banking-supervisor-job-2494156.aspx
546,Operational Excellence Analyst,"Kempton Park, Gauteng",Permanent Senior position,Interdot (Head Office),"R55,000 - R60,000 per month",55000.0,29 Nov 2022,02 Jan 2023,34,29,https://www.careerjunction.co.za/operational-excellence-analyst-job-2494461.aspx
547,Fixed-Income Analyst,"Johannesburg North (Johannesburg North), Gauteng",Permanent Intermediate EE position,Milton Resourcing (Pty) Ltd,"R29,200 - R58,300 per month",29200.0,26 Nov 2022,22 Dec 2022,26,18,https://www.careerjunction.co.za/fixed-income-analyst-job-2493207.aspx
548,Senior DevOps Engineer,"Centurion, Gauteng
 / Work From Home",Contract Senior position,SISOL LABOUR PROJECTS (PTY) LTD,Undisclosed,,28 Nov 2022,01 Jan 2023,34,28,https://www.careerjunction.co.za/senior-devops-engineer-job-2494176.aspx
549,Key accounts parts sales,"Isando, Gauteng",Permanent Senior position,Bay Recruitment,"R15,000 - R20,000 per month",15000.0,25 Nov 2022,11 Dec 2022,16,7,https://www.careerjunction.co.za/key-accounts-parts-sales-job-2491587.aspx
550,Junior Mechanical Design Engineer (Solar PV & Battery Storage),"Johannesburg Region, Gauteng",Permanent Junior position,The Talent Experts,"R20,000 - R25,000 per month",20000.0,27 Nov 2022,14 Dec 2022,17,10,https://www.careerjunction.co.za/junior-mechanical-design-engineer-solar-pv-%26-battery-storage-job-2492045.aspx
551,Intern: Human Resources,"Constantia Kloof, Gauteng",Temporary Junior EE position,LegalWise South Africa (Pty) Ltd,Undisclosed,,28 Nov 2022,01 Jan 2023,34,28,https://www.careerjunction.co.za/intern-human-resources-job-2494296.aspx
552,Social Media Advertising Exec,"Johannesburg, Gauteng",Permanent Intermediate position,The Recruitment Link,"R32,000 - R35,000 per month",32000.0,26 Nov 2022,22 Dec 2022,26,18,https://www.careerjunction.co.za/social-media-advertising-exec-job-2493186.aspx
553,Financial Planning Partner Assistant at Headhunters,"Johannesburg Region, Gauteng",Permanent Senior position,Headhunters (Head Office),R Undisclosed,,28 Nov 2022,28 Dec 2022,30,24,https://www.careerjunction.co.za/financial-planning-partner-assistant-at-headhunters-job-2494328.aspx
