,Job Title,Location,Job Type,Company,Salary,Monthly Salary,Posting Date,Expiry Date,Ad Duration (Days),Days before expiry,Link
108,IT Cloud Engineer (CH857) at Capital H Staffing and Advisory Solutions,"Cape Town Region, Western Cape",Permanent Intermediate position,Capital H Staffing,R Undisclosed,,30 Nov 2022,21 Dec 2022,21,17,https://www.careerjunction.co.za/it-cloud-engineer-ch857-at-capital-h-staffing-and-advisory-solutions-job-2493457.aspx
109,Support Engineer - Citrix at iLaunch,"Cape Town Region, Western Cape",Permanent Intermediate position,iLaunch,R Undisclosed,,30 Nov 2022,13 Dec 2022,13,9,https://www.careerjunction.co.za/support-engineer-citrix-at-ilaunch-job-2493367.aspx
110,Senior QA Engineer (Mobile),"Brackenfell, Western Cape",Permanent Senior position,DCV Sabenza IT and Recruitment,Undisclosed,,30 Nov 2022,25 Dec 2022,25,21,https://www.careerjunction.co.za/senior-qa-engineer-mobile-job-2493426.aspx
111,Senior Data Engineer (Azure) - Johannesburg - up to R1.5m PA at e-Merge IT Recruitment,"Johannesburg, Gauteng",Contract Senior position,e-Merge IT Recruitment,"R125,000 per month",125000.0,30 Nov 2022,25 Dec 2022,25,21,https://www.careerjunction.co.za/senior-data-engineer-azure-johannesburg-up-to-r15m-pa-at-e-merge-it-recruitment-job-2493357.aspx
112,Senior DevOps Data Engineer - Johannesburg/Pretoria Rotation - up to R600 per hour at e-Merge IT Recruitment,"Johannesburg, Gauteng
 / Work From Home",Contract Senior position,e-Merge IT Recruitment,"R96,000 per month",96000.0,30 Nov 2022,25 Dec 2022,25,21,https://www.careerjunction.co.za/senior-devops-data-engineer-johannesburg-pretoria-rotation-up-to-r600-per-hour-at-e-merge-it-recruitment-job-2493356.aspx
113,Application Security Engineer,"Cape Town CBD, Western Cape",Permanent Specialist position,Banqobi Consulting & Projects,Undisclosed,,30 Nov 2022,07 Dec 2022,7,3,https://www.careerjunction.co.za/application-security-engineer-job-2491162.aspx
114,Security Engineer,"Johannesburg, Gauteng
 / Work From Home",Permanent Senior position,Banqobi Consulting & Projects,Undisclosed,,30 Nov 2022,07 Dec 2022,7,3,https://www.careerjunction.co.za/security-engineer-job-2491062.aspx
115,Senior Data Engineer,"Pretoria, Gauteng",Permanent Senior position,Kamo Placements,R Undisclosed,,30 Nov 2022,05 Dec 2022,5,1,https://www.careerjunction.co.za/senior-data-engineer-job-2494596.aspx
116,Data Engineer,"Pretoria, Gauteng",Permanent Senior position,Kamo Placements,R Undisclosed,,30 Nov 2022,05 Dec 2022,5,1,https://www.careerjunction.co.za/data-engineer-job-2494594.aspx
117,Cloud Infrastructure Engineer,Netherlands,Permanent Specialist position,DCV Sabenza IT and Recruitment,Undisclosed,,30 Nov 2022,25 Dec 2022,25,21,https://www.careerjunction.co.za/cloud-infrastructure-engineer-job-2493382.aspx
118,Quality Assurance Engineer,United Kingdom,Contract Intermediate position,Blossom Technology Solutions,Undisclosed,,30 Nov 2022,25 Dec 2022,25,21,https://www.careerjunction.co.za/quality-assurance-engineer-job-2493328.aspx
119,Senior Electrical Engineer Protection and Control at SMEC South Africa,"Ferndale, Gauteng",Permanent Management position,SMEC South Africa,Undisclosed,,02 Dec 2022,05 Jan 2023,34,32,https://www.careerjunction.co.za/senior-electrical-engineer-protection-and-control-at-smec-south-africa-job-2495063.aspx
120,DevOps Engineer at SA Taxi Development Finance,"Johannesburg Region, Gauteng",Permanent Intermediate position,SA Taxi Development Finance,Undisclosed,,29 Nov 2022,02 Jan 2023,34,29,https://www.careerjunction.co.za/devops-engineer-at-sa-taxi-development-finance-job-2494534.aspx
121,EV Software Engineer (Thermal Management Systems/Simulink) at Datafin Recruitment,"Durbanville, Western Cape",Permanent Executive position,Datafin,R Undisclosed,,02 Dec 2022,22 Dec 2022,20,18,https://www.careerjunction.co.za/ev-software-engineer-thermal-management-systems-simulink-at-datafin-recruitment-job-2493910.aspx
122,EV Senior Software Engineer (Automotive Controls and Data Analytics) at Datafin Recruitment,"Durbanville, Western Cape",Permanent Senior position,Datafin,R Undisclosed,,02 Dec 2022,22 Dec 2022,20,18,https://www.careerjunction.co.za/ev-senior-software-engineer-automotive-controls-and-data-analytics-at-datafin-recruitment-job-2493912.aspx
123,Software Engineer (Automotive Controls/Electric Vehicles) at Datafin Recruitment,"Durbanville, Western Cape",Permanent Executive position,Datafin,R Undisclosed,,02 Dec 2022,22 Dec 2022,20,18,https://www.careerjunction.co.za/software-engineer-automotive-controls-electric-vehicles-at-datafin-recruitment-job-2493913.aspx
124,Frontend Software Engineer at Universal Healthcare,"Sunninghill, Gauteng
 / Work From Home",Permanent Specialist position,Universal Healthcare,R Undisclosed,,02 Dec 2022,27 Dec 2022,25,23,https://www.careerjunction.co.za/frontend-software-engineer-at-universal-healthcare-job-2493704.aspx
125,GCC Engineer,"Johannesburg Region, Gauteng",Permanent Intermediate position,Mass Staffing Projects,"R133,300 - R141,700 per month",133300.0,29 Nov 2022,25 Dec 2022,26,21,https://www.careerjunction.co.za/gcc-engineer-job-2493315.aspx
126,Quality Engineer at Old Mutual Finance,"Cape Town CBD, Western Cape",Permanent Intermediate position,Old Mutual (Finance),Undisclosed,,29 Nov 2022,15 Dec 2022,16,11,https://www.careerjunction.co.za/quality-engineer-at-old-mutual-finance-job-2492322.aspx
127,Electrical Engineer I,"Stellenbosch, Western Cape",Permanent Intermediate position,iOCO Recruitment Solutions,R Undisclosed,,02 Dec 2022,05 Jan 2023,34,32,https://www.careerjunction.co.za/electrical-engineer-i-job-2495056.aspx
128,Automation Quality Engineer at Old Mutual Finance,"Cape Town CBD, Western Cape",Permanent Senior EE position,Old Mutual (Finance),Undisclosed,,29 Nov 2022,15 Dec 2022,16,11,https://www.careerjunction.co.za/automation-quality-engineer-at-old-mutual-finance-job-2492332.aspx
129,2nd Line IT Support Engineer German / Italian / Mandarin (Contract),"Johannesburg Region, Gauteng",Contract Intermediate position,MPC Recruitment (MPC Recruitment),Undisclosed,,29 Nov 2022,02 Jan 2023,34,29,https://www.careerjunction.co.za/2nd-line-it-support-engineer-german-italian-mandarin-contract-job-2494564.aspx
130,Mechanical Design Engineer (Netherlands),"Johannesburg North (Johannesburg North), Gauteng",Permanent Intermediate position,SciTech Placements (Pty) Ltd,R Undisclosed,,29 Nov 2022,28 Dec 2022,29,24,https://www.careerjunction.co.za/mechanical-design-engineer-netherlands-job-2494541.aspx
131,Cloud/Linux Engineer,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,29 Nov 2022,28 Dec 2022,29,24,https://www.careerjunction.co.za/cloud-linux-engineer-job-2494539.aspx
132,Mechatronics Design Engineer (Masters degree),"Johannesburg North (Johannesburg North), Gauteng",Permanent Intermediate position,SciTech Placements (Pty) Ltd,R Undisclosed,,29 Nov 2022,28 Dec 2022,29,24,https://www.careerjunction.co.za/mechatronics-design-engineer-masters-degree-job-2494542.aspx
133,IT Infrastructure Engineer,"Cape Town Region, Western Cape",Permanent Senior position,Kwena Human Capital,R Undisclosed,,29 Nov 2022,02 Jan 2023,34,29,https://www.careerjunction.co.za/it-infrastructure-engineer-job-2494531.aspx
134,Senior Data Engineer/ Modeller,"Cape Town Region, Western Cape",Permanent Senior position,Kwena Human Capital,R Undisclosed,,29 Nov 2022,02 Jan 2023,34,29,https://www.careerjunction.co.za/senior-data-engineer-modeller-job-2494525.aspx
135,Cloud Data Engineer,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,29 Nov 2022,28 Dec 2022,29,24,https://www.careerjunction.co.za/cloud-data-engineer-job-2494512.aspx
136,Resident Engineer,"Pretoria Industrial, Gauteng",Contract Intermediate position,Assegai Recruitment (Pty) Ltd,"R35,000 - R50,000 per month",35000.0,29 Nov 2022,02 Jan 2023,34,29,https://www.careerjunction.co.za/resident-engineer-job-2494454.aspx
137,Industrial Engineer,"East Rand, Gauteng",Permanent Intermediate EE position,Godisanang Recruitment (Pty) Ltd,Undisclosed,,29 Nov 2022,25 Dec 2022,26,21,https://www.careerjunction.co.za/industrial-engineer-job-2493324.aspx
138,Senior Mechanical Engineer,"Umhlanga, KwaZulu-Natal",Permanent Senior position,Assegai Recruitment (Pty) Ltd,"R66,700 - R75,000 per month",66700.0,02 Dec 2022,18 Dec 2022,16,14,https://www.careerjunction.co.za/senior-mechanical-engineer-job-2492539.aspx
139,Kubernetes DevOps Engineer - Midrand - up to R630 Per Hour at e-Merge IT Recruitment,"Midrand, Gauteng
 / Work From Home",Contract Senior position,e-Merge IT Recruitment,"R100,800 per month",100800.0,29 Nov 2022,02 Jan 2023,34,29,https://www.careerjunction.co.za/kubernetes-devops-engineer-midrand-up-to-r630-per-hour-at-e-merge-it-recruitment-job-2494465.aspx
140,Electrical Engineer - Automotive - Uitenhage,"Kariega, Eastern Cape",Permanent Specialist EE position,Kwena Human Capital,Undisclosed,,02 Dec 2022,27 Dec 2022,25,23,https://www.careerjunction.co.za/electrical-engineer-automotive-uitenhage-job-2493803.aspx
141,Systems Engineer,"Gauteng, South Africa
 / Work From Home",Permanent Intermediate position,iOCO Recruitment Solutions,R Undisclosed,,02 Dec 2022,05 Jan 2023,34,32,https://www.careerjunction.co.za/systems-engineer-job-2494954.aspx
142,Junior Systems Engineer,"Pretoria, Gauteng",Permanent Intermediate position,iOCO Recruitment Solutions,R Undisclosed,,02 Dec 2022,27 Dec 2022,25,23,https://www.careerjunction.co.za/junior-systems-engineer-job-2493672.aspx
143,Senior Java Angular Vue JS AWS Software Engineer - Sandton - Up to R1.1m PA at e-Merge IT Recruitment,"Sandown, Gauteng",Permanent Senior position,e-Merge IT Recruitment,"R83,300 - R91,700 per month",83300.0,02 Dec 2022,05 Jan 2023,34,32,https://www.careerjunction.co.za/senior-java-angular-vue-js-aws-software-engineer-sandton-up-to-r11m-pa-at-e-merge-it-recruitment-job-2494971.aspx
144,Principal Electronic Engineer at CSIR,"Pretoria University & Schools, Gauteng",Permanent Senior position,,Undisclosed,,02 Dec 2022,18 Dec 2022,16,14,https://www.careerjunction.co.za/principal-electronic-engineer-at-csir-job-2492517.aspx
145,PLC Automation Engineer at Abantu Staffing Solutions,"Eastern Cape, South Africa",Permanent Intermediate position,Abantu Staffing Solutions,R Undisclosed,,29 Nov 2022,29 Dec 2022,30,25,https://www.careerjunction.co.za/plc-automation-engineer-at-abantu-staffing-solutions-job-2494526.aspx
146,Avaya Engineer at Sabenza IT,"Johannesburg Region, Gauteng",Permanent Senior position,DCV Sabenza IT and Recruitment,R Undisclosed,,29 Nov 2022,02 Jan 2023,34,29,https://www.careerjunction.co.za/avaya-engineer-at-sabenza-it-job-2494431.aspx
147,Onsite IT Engineer at Datafin Recruitment,"Cape Town, Western Cape",Permanent Executive position,Datafin,R Undisclosed,,02 Dec 2022,21 Dec 2022,19,17,https://www.careerjunction.co.za/onsite-it-engineer-at-datafin-recruitment-job-2493701.aspx
148,Project Welding Engineer,"Paarden Eiland, Western Cape",Contract Senior position,Swift Human Resources,Undisclosed,,29 Nov 2022,06 Dec 2022,7,2,https://www.careerjunction.co.za/project-welding-engineer-job-2490876.aspx
149,TECHNICAL WORKSHOP MANAGER / MECHANICAL ENGINEER (BASED IN BEIRA MOZAMBIQUE),Mozambique,Permanent Management position,Pinpoint One Human Resources,Undisclosed,,02 Dec 2022,27 Dec 2022,25,23,https://www.careerjunction.co.za/technical-workshop-manager-mechanical-engineer-based-in-beira-mozambique-job-2493721.aspx
150,SAS Developer/Programmer/Software Engineer (contract) TB at Mediro ICT,"Pretoria Region, Gauteng",Contract Intermediate position,Mediro Application Consulting,R Undisclosed,,29 Nov 2022,25 Dec 2022,26,21,https://www.careerjunction.co.za/sas-developer-programmer-software-engineer-contract-tb-at-mediro-ict-job-2494518.aspx
151,TECHNICAL WORKSHOP MANAGER / MECHANICAL ENGINEER (BASED IN BEIRA MOZAMBIQUE),Mozambique,Permanent Management position,Pinpoint One Human Resources,Undisclosed,,02 Dec 2022,27 Dec 2022,25,23,https://www.careerjunction.co.za/technical-workshop-manager-mechanical-engineer-based-in-beira-mozambique-job-2493721.aspx
152,Systems Engineer (JHB) at Datafin Recruitment,"Randburg, Gauteng",Permanent Executive position,Datafin,R Undisclosed,,02 Dec 2022,12 Dec 2022,10,8,https://www.careerjunction.co.za/systems-engineer-jhb-at-datafin-recruitment-job-2492523.aspx
153,Senior Rock Engineer,"Johannesburg Region, Gauteng",Permanent Senior position,Mass Staffing Projects,"R116,700 - R133,300 per month",116700.0,29 Nov 2022,15 Dec 2022,16,11,https://www.careerjunction.co.za/senior-rock-engineer-job-2492180.aspx
154,Chemical Process Engineer at Dawning Truth,"Umgeni Park (Riverside), KwaZulu-Natal",Permanent Specialist position,Dawning Truth Recruitment,"R62,500 - R79,200 per month",62500.0,02 Dec 2022,27 Dec 2022,25,23,https://www.careerjunction.co.za/chemical-process-engineer-at-dawning-truth-job-2493815.aspx
155,Controls and Instrumentation Engineer,"Johannesburg, Gauteng",Permanent Senior position,Boardroom Appointments,R Undisclosed,,29 Nov 2022,15 Dec 2022,16,11,https://www.careerjunction.co.za/controls-and-instrumentation-engineer-job-2492321.aspx
156,Test Engineer at TT,"Johannesburg, Gauteng
 / Work From Home",Contract Intermediate position,Titanium Talent Recruitment,Undisclosed,,29 Nov 2022,06 Dec 2022,7,2,https://www.careerjunction.co.za/test-engineer-at-tt-job-2490891.aspx
157,IT Security Engineer,"Woodmead, Gauteng",Permanent Intermediate position,Career Minded,"R40,000 - R65,000 per month",40000.0,29 Nov 2022,15 Dec 2022,16,11,https://www.careerjunction.co.za/it-security-engineer-job-2492309.aspx
158,DevOps Engineer,"Cape Town, Western Cape",Permanent Intermediate position,Intellistaff Outsourced Services,R Undisclosed,,29 Nov 2022,10 Dec 2022,11,6,https://www.careerjunction.co.za/devops-engineer-job-2492218.aspx
159,Resident Engineer,"Limpopo, South Africa",Permanent Intermediate position,Mass Staffing Projects,"R150,000 - R158,300 per month",150000.0,29 Nov 2022,02 Jan 2023,34,29,https://www.careerjunction.co.za/resident-engineer-job-2494389.aspx
160,Pre Sales Engineer,"Midrand, Gauteng",Permanent Intermediate position,Dynexity,R55 - R65 per month,55.0,29 Nov 2022,27 Dec 2022,28,23,https://www.careerjunction.co.za/pre-sales-engineer-job-2494384.aspx
161,Electrical Engineer at Abantu Staffing Solutions,"Eastern Cape, South Africa",Permanent Intermediate position,Abantu Staffing Solutions,R Undisclosed,,02 Dec 2022,23 Dec 2022,21,19,https://www.careerjunction.co.za/electrical-engineer-at-abantu-staffing-solutions-job-2493813.aspx
162,Software Engineer (GOLANG),"Stellenbosch, Western Cape",Permanent Intermediate position,Kwena Human Capital,Undisclosed,,02 Dec 2022,27 Dec 2022,25,23,https://www.careerjunction.co.za/software-engineer-golang-job-2493789.aspx
163,Senior Electrical Engineer,"Rosebank, Gauteng",Permanent Senior position,The Talent Experts,R Undisclosed,,02 Dec 2022,18 Dec 2022,16,14,https://www.careerjunction.co.za/senior-electrical-engineer-job-2492473.aspx
164,DevOps Engineer,"Woodmead, Gauteng",Contract Intermediate position,MPC Recruitment (MPC Recruitment),Undisclosed,,29 Nov 2022,15 Dec 2022,16,11,https://www.careerjunction.co.za/devops-engineer-job-2492307.aspx
165,Senior Commvault Backup Engineer,"Sandown, Gauteng",Permanent Senior EE position,Tier 1 Consultants,Undisclosed,,29 Nov 2022,15 Dec 2022,16,11,https://www.careerjunction.co.za/senior-commvault-backup-engineer-job-2492224.aspx
166,Geotechnical Engineer at SFG Engineering Services PTY LTD,"Milnerton, Western Cape",Permanent Specialist position,SFG Engineering Services,Undisclosed,,29 Nov 2022,02 Jan 2023,34,29,https://www.careerjunction.co.za/geotechnical-engineer-at-sfg-engineering-services-pty-ltd-job-2494409.aspx
167,Cost Controller Engineer at Ntice Search,"Johannesburg, Gauteng",Permanent Specialist position,Ntice Sourcing Solutions,R Undisclosed,,29 Nov 2022,09 Dec 2022,10,5,https://www.careerjunction.co.za/cost-controller-engineer-at-ntice-search-job-2492312.aspx
168,Finance DevOps Engineer,"Johannesburg, Gauteng
 / Work From Home",Contract Senior position,Sambe Services,Undisclosed,,29 Nov 2022,02 Jan 2023,34,29,https://www.careerjunction.co.za/finance-devops-engineer-job-2494379.aspx
169,IT Consultant / Network Engineer at AJ Personnel,"Johannesburg Region, Gauteng",Permanent Intermediate position,AJ Personnel,R Undisclosed,,02 Dec 2022,23 Dec 2022,21,19,https://www.careerjunction.co.za/it-consultant-network-engineer-at-aj-personnel-job-2493811.aspx
170,Systems Engineer(Contract),"Cape Town CBD, Western Cape",Contract Specialist position,MultiLead Consulting Services,R Undisclosed,,02 Dec 2022,27 Dec 2022,25,23,https://www.careerjunction.co.za/systems-engineercontract-job-2493733.aspx
171,Systems Analyst (Test Automation Engineer - Remote at Abantu Staffing Solutions,"Eastern Cape, South Africa",Permanent Senior position,Abantu Staffing Solutions,R Undisclosed,,29 Nov 2022,11 Dec 2022,12,7,https://www.careerjunction.co.za/systems-analyst-test-automation-engineer-remote-at-abantu-staffing-solutions-job-2492289.aspx
172,Senior System Engineer at NRF National Research Foundation,"Observatory, Western Cape",Permanent Specialist position,National Research Foundation,R Undisclosed,,01 Dec 2022,11 Dec 2022,10,7,https://www.careerjunction.co.za/senior-system-engineer-at-nrf-national-research-foundation-job-2494879.aspx
173,Support Engineer - Active Directory (Secunda),"Mpumalanga, South Africa",Permanent Intermediate position,iOCO Recruitment Solutions,R Undisclosed,,30 Nov 2022,16 Dec 2022,16,12,https://www.careerjunction.co.za/support-engineer-active-directory-secunda-job-2492367.aspx
174,Network Engineer,"Johannesburg North (Johannesburg North), Gauteng",Permanent Senior position,Manpower SA,R Undisclosed,,03 Dec 2022,23 Dec 2022,20,19,https://www.careerjunction.co.za/network-engineer-job-2493976.aspx
