,Job Title,Location,Job Type,Company,Salary,Monthly Salary,Posting Date,Expiry Date,Ad Duration (Days),Days before expiry,Link
546,IT Manager,"Durban (Durban CBD), KwaZulu-Natal",Permanent Senior position,Intrinsic Consulting Solutions,R Undisclosed,,25 Nov 2022,29 Dec 2022,34,25,https://www.careerjunction.co.za/it-manager-job-2494136.aspx
547,Test Analyst,"Johannesburg, Gauteng
 / Work From Home",Contract Senior position,Sambe Services,Undisclosed,,29 Nov 2022,02 Jan 2023,34,29,https://www.careerjunction.co.za/test-analyst-job-2494381.aspx
548,Operations Manager,"Cape Town Region, Western Cape",Permanent Management position,Kelly,"R40,000 - R50,000 per month",40000.0,30 Nov 2022,30 Dec 2022,30,26,https://www.careerjunction.co.za/operations-manager-job-2494743.aspx
549,Senior Trust Specialist,"Pretoria, Gauteng",Permanent Intermediate position,Praesignis (Pty) LTD,R Undisclosed,,30 Nov 2022,27 Dec 2022,27,23,https://www.careerjunction.co.za/senior-trust-specialist-job-2494732.aspx
550,Project Manager (12 Months/Renewable) Wits NICD at AJ Personnel,"Johannesburg Region, Gauteng",Contract Intermediate position,AJ Personnel,R Undisclosed,,03 Dec 2022,25 Dec 2022,22,21,https://www.careerjunction.co.za/project-manager-12-months-renewable-wits-nicd-at-aj-personnel-job-2494061.aspx
551,C# Developer at Swiss Systems,"Johannesburg Region, Gauteng",Permanent Intermediate position,Swiss Systems,"R20,000 - R40,000 per month",20000.0,01 Dec 2022,26 Dec 2022,25,22,https://www.careerjunction.co.za/c%23-developer-at-swiss-systems-job-2493614.aspx
552,Creditors Clerk at Mane Shared Services Africa,"Epping Industrial, Western Cape",Permanent Intermediate position,Deli Spices HeadQuarters,Undisclosed,,03 Dec 2022,19 Dec 2022,16,15,https://www.careerjunction.co.za/creditors-clerk-at-mane-shared-services-africa-job-2492732.aspx
553,Systems Engineer (JHB) at Datafin Recruitment,"Randburg, Gauteng",Permanent Executive position,Datafin,R Undisclosed,,02 Dec 2022,12 Dec 2022,10,8,https://www.careerjunction.co.za/systems-engineer-jhb-at-datafin-recruitment-job-2492523.aspx
554,Accounts Payable and Financial Administrator at Digby Wells Environmental,"Bryanston, Gauteng",Permanent Intermediate position,Digby Wells and Associates (South Africa) Pty Ltd,Undisclosed,,02 Dec 2022,28 Dec 2022,26,24,https://www.careerjunction.co.za/accounts-payable-and-financial-administrator-at-digby-wells-environmental-job-2493833.aspx
555,Senior Quantity Surveyor (Associate Director)(Dubai),United Arab Emirates,Permanent Senior position,,"R130,000 - R160,000 per month",130000.0,28 Nov 2022,01 Jan 2023,34,28,https://www.careerjunction.co.za/senior-quantity-surveyor-associate-directordubai-job-2462142.aspx
556,Automation Quality Engineer at Old Mutual Finance,"Cape Town CBD, Western Cape",Permanent Senior EE position,Old Mutual (Finance),Undisclosed,,29 Nov 2022,15 Dec 2022,16,11,https://www.careerjunction.co.za/automation-quality-engineer-at-old-mutual-finance-job-2492332.aspx
557,Demand Planner at Twinsaver,"Bryanston, Gauteng",Permanent Intermediate position,Twinsaver Group,Undisclosed,,29 Nov 2022,06 Dec 2022,7,2,https://www.careerjunction.co.za/demand-planner-at-twinsaver-job-2490794.aspx
558,Corporate Finance Specialist at Candidate Connect,"Cape Town Region, Western Cape",Permanent Senior position,Candidate Connect,R Undisclosed,,25 Nov 2022,25 Dec 2022,30,21,https://www.careerjunction.co.za/corporate-finance-specialist-at-candidate-connect-job-2494093.aspx
559,Card Processing Channels Architect,"Cape Town, Western Cape",Permanent Senior position,wePlace,R Undisclosed,,28 Nov 2022,09 Dec 2022,11,5,https://www.careerjunction.co.za/card-processing-channels-architect-job-2492138.aspx
560,Business Support and Development Engineer - Permanent / Johannesburg - Up to R1.2m per annum at e-Merge IT Recruitment,"Johannesburg, Gauteng",Permanent Senior position,e-Merge IT Recruitment,"R91,700 - R100,000 per month",91700.0,28 Nov 2022,14 Dec 2022,16,10,https://www.careerjunction.co.za/business-support-and-development-engineer-permanent-johannesburg-up-to-r12m-per-annum-at-e-merge-it-recruitment-job-2492114.aspx
561,Java Back-end Developer & Team Lead,"Centurion, Gauteng",Permanent Senior position,Active Recruitment,"R50,000 - R65,000 per month",50000.0,28 Nov 2022,14 Dec 2022,16,10,https://www.careerjunction.co.za/java-back-end-developer-%26-team-lead-job-2492032.aspx
562,Procurement Officer/Buyer at Top Vitae,"Eastern Cape, South Africa",Permanent Intermediate position,Top Vitae Recruitment,R Undisclosed,,03 Dec 2022,25 Dec 2022,22,21,https://www.careerjunction.co.za/procurement-officer-buyer-at-top-vitae-job-2494017.aspx
563,Product Owner,"Johannesburg Region, Gauteng
 / Work From Home",Permanent Senior position,Acuity Consultants,"R83,300 - R108,300 per month",83300.0,30 Nov 2022,03 Jan 2023,34,30,https://www.careerjunction.co.za/product-owner-job-2494641.aspx
564,Cloud Technician,"Cape Town, Western Cape",Permanent Intermediate position,Recru-it,R Undisclosed,,27 Nov 2022,08 Dec 2022,11,4,https://www.careerjunction.co.za/cloud-technician-job-2493246.aspx
565,Automation Tester,"Johannesburg Region, Gauteng
 / Work From Home",Permanent Intermediate position,Acuity Consultants,"R41,700 - R66,700 per month",41700.0,30 Nov 2022,03 Jan 2023,34,30,https://www.careerjunction.co.za/automation-tester-job-2494621.aspx
566,Provincial Manager (WC),"Bellville, Western Cape",Permanent Senior position,Kwena Human Capital,R Undisclosed,,01 Dec 2022,04 Jan 2023,34,31,https://www.careerjunction.co.za/provincial-manager-wc-job-2494900.aspx
567,Head of Agile Business Analysis  at Headhunters,"Johannesburg Region, Gauteng",Permanent Senior position,Headhunters (Head Office),R Undisclosed,,02 Dec 2022,01 Jan 2023,30,28,https://www.careerjunction.co.za/head-of-agile-business-analysis-at-headhunters-job-2495050.aspx
568,Maintenance Technician (body shop) - Automotive Manufacturing - Kariega Eastern Cape,"Kariega, Eastern Cape",Permanent Senior EE position,Kwena Human Capital,Undisclosed,,01 Dec 2022,04 Jan 2023,34,31,https://www.careerjunction.co.za/maintenance-technician-body-shop-automotive-manufacturing-kariega-eastern-cape-job-2494840.aspx
569,Test Automation Analyst,"Johannesburg Region, Gauteng",Permanent Senior position,Optimal Growth Technologies,Undisclosed,,27 Nov 2022,22 Dec 2022,25,18,https://www.careerjunction.co.za/test-automation-analyst-job-2493199.aspx
570,QA Automation Engineer,"Woodstock, Western Cape",Permanent Senior position,MIT Recruitment,Undisclosed,,30 Nov 2022,26 Dec 2022,26,22,https://www.careerjunction.co.za/qa-automation-engineer-job-2493502.aspx
571,Technical Specialist II (Cloud Admin) (CPT Hybrid) at Datafin Recruitment,"Cape Town, Western Cape",Permanent Specialist position,Datafin,R Undisclosed,,02 Dec 2022,30 Dec 2022,28,26,https://www.careerjunction.co.za/technical-specialist-ii-cloud-admin-cpt-hybrid-at-datafin-recruitment-job-2495006.aspx
572,Senior Business Analyst,"Cape Town Region, Western Cape",Permanent Senior position,Resourgenix,R Undisclosed,,29 Nov 2022,02 Jan 2023,34,29,https://www.careerjunction.co.za/senior-business-analyst-job-2494436.aspx
573,Machine Learning Op's Engineer,"Cape Town CBD, Western Cape",Permanent Senior position,MIT Recruitment,Undisclosed,,01 Dec 2022,26 Dec 2022,25,22,https://www.careerjunction.co.za/machine-learning-op-s-engineer-job-2493505.aspx
574,SHEQ Officer,"Richards Bay, KwaZulu-Natal",Permanent Specialist position,Master Builders Recruitment,R00 per month,0.0,01 Dec 2022,08 Dec 2022,7,4,https://www.careerjunction.co.za/sheq-officer-job-2491287.aspx
575,Head of Corporate Actuarial,"Dainfern, Gauteng",Permanent Executive position,The Recruitment Council,"R133,300 - R175,000 per month",133300.0,29 Nov 2022,02 Jan 2023,34,29,https://www.careerjunction.co.za/head-of-corporate-actuarial-job-2494420.aspx
576,Business Unit Director (JHB) at Datafin Recruitment,"Johannesburg, Gauteng",Permanent Management position,Datafin,R Undisclosed,,03 Dec 2022,22 Dec 2022,19,18,https://www.careerjunction.co.za/business-unit-director-jhb-at-datafin-recruitment-job-2493936.aspx
577,Executive Personal Assistant,"Sandton, Gauteng",Permanent Senior position,Taylored Appointments,Undisclosed,,03 Dec 2022,28 Dec 2022,25,24,https://www.careerjunction.co.za/executive-personal-assistant-job-2493887.aspx
578,Cyber Security Architect (CPT Hybrid) at Datafin Recruitment,"Stellenbosch, Western Cape",Permanent Executive position,Datafin,R Undisclosed,,03 Dec 2022,13 Dec 2022,10,9,https://www.careerjunction.co.za/cyber-security-architect-cpt-hybrid-at-datafin-recruitment-job-2492699.aspx
579,Analyst (Actuary),"Dainfern, Gauteng",Permanent Senior position,The Recruitment Council,"R49,000 - R79,900 per month",49000.0,29 Nov 2022,02 Jan 2023,34,29,https://www.careerjunction.co.za/analyst-actuary-job-2494408.aspx
580,Internal Auditor at Ntice Search,"Paarl, Western Cape",Permanent Intermediate position,Ntice Sourcing Solutions,R Undisclosed,,29 Nov 2022,09 Dec 2022,10,5,https://www.careerjunction.co.za/internal-auditor-at-ntice-search-job-2492338.aspx
581,project lead - Manufacturing,"Edenvale, Gauteng",Permanent Intermediate position,Progressive International,R Undisclosed,,29 Nov 2022,06 Dec 2022,7,2,https://www.careerjunction.co.za/project-lead-manufacturing-job-2490922.aspx
582,HR Operations Manager at Michael Page South Africa Limited,"Johannesburg Region, Gauteng",Permanent Management position,Michael Page International,R Undisclosed,,29 Nov 2022,11 Dec 2022,12,7,https://www.careerjunction.co.za/hr-operations-manager-at-michael-page-south-africa-limited-job-2492213.aspx
583,Project Management Accountant,"Centurion, Gauteng
 / Work From Home",Permanent Senior position,Kwena Human Capital,Undisclosed,,29 Nov 2022,06 Dec 2022,7,2,https://www.careerjunction.co.za/project-management-accountant-job-2490916.aspx
584,Procurement Officer,"Denver, Gauteng",Permanent Intermediate position,Ark Human Capital (Pty) Ltd,"R25,000 - R30,000 per month",25000.0,29 Nov 2022,02 Jan 2023,34,29,https://www.careerjunction.co.za/procurement-officer-job-2494394.aspx
585,Chemical Process Engineer at Dawning Truth,"Umgeni Park (Riverside), KwaZulu-Natal",Permanent Specialist position,Dawning Truth Recruitment,"R62,500 - R79,200 per month",62500.0,02 Dec 2022,27 Dec 2022,25,23,https://www.careerjunction.co.za/chemical-process-engineer-at-dawning-truth-job-2493815.aspx
586,Toolmaker ~ Injection Moulding at Dawning Truth,"Rosslyn, Gauteng",Permanent Specialist position,Dawning Truth Recruitment,"R25,000 - R37,000 per month",25000.0,02 Dec 2022,27 Dec 2022,25,23,https://www.careerjunction.co.za/toolmaker-injection-moulding-at-dawning-truth-job-2493800.aspx
587,Business Systems Analyst,"Eikenbosch, Western Cape",Permanent Junior position,,R Undisclosed,,02 Dec 2022,22 Dec 2022,20,18,https://www.careerjunction.co.za/business-systems-analyst-job-2493796.aspx
588,HR Support Administrator,"Midrand, Gauteng",Permanent Junior position,iOCO Recruitment Solutions,R Undisclosed,,02 Dec 2022,27 Dec 2022,25,23,https://www.careerjunction.co.za/hr-support-administrator-job-2493758.aspx
589,Property Manager,"Sandton, Gauteng",Permanent Management position,Ability Recruitment Group (Pty) Ltd,R Undisclosed,,02 Dec 2022,13 Dec 2022,11,9,https://www.careerjunction.co.za/property-manager-job-2493750.aspx
590,Network Administrator,"Pretoria, Gauteng",Permanent Intermediate position,Intellistaff Outsourced Services,R Undisclosed,,02 Dec 2022,13 Dec 2022,11,9,https://www.careerjunction.co.za/network-administrator-job-2492527.aspx
591,Business Development Manager,"Durban Region, KwaZulu-Natal",Permanent Senior position,DAV,R Undisclosed,,26 Nov 2022,26 Dec 2022,30,22,https://www.careerjunction.co.za/business-development-manager-job-2494158.aspx
592,Customer Support Analyst at Ntice Search,"Ndabeni, Western Cape",Permanent Intermediate position,Ntice Sourcing Solutions,R Undisclosed,,26 Nov 2022,06 Dec 2022,10,2,https://www.careerjunction.co.za/customer-support-analyst-at-ntice-search-job-2491611.aspx
593,Inventory Controller,"Durban (Durban CBD), KwaZulu-Natal",Permanent Intermediate position,Stratogo,R Undisclosed,,26 Nov 2022,07 Dec 2022,11,3,https://www.careerjunction.co.za/inventory-controller-job-2491600.aspx
594,Test Automation Engineer,"Centurion, Gauteng",Permanent Senior position,GoldenRule,R Undisclosed,,26 Nov 2022,22 Dec 2022,26,18,https://www.careerjunction.co.za/test-automation-engineer-job-2493162.aspx
595,IT Project Manager,"Bryanston, Gauteng",Permanent Management position,Merchants SA,R Undisclosed,,29 Nov 2022,15 Dec 2022,16,11,https://www.careerjunction.co.za/it-project-manager-job-2492287.aspx
596,Application Support Technician at MHA Management Holdings Pty Ltd,"Germiston, Gauteng
 / Work From Home",Permanent Junior position,MHA Management Holdings,"R8,000 - R10,000 per month",8000.0,28 Nov 2022,01 Jan 2023,34,28,https://www.careerjunction.co.za/application-support-technician-at-mha-management-holdings-pty-ltd-job-2494338.aspx
597,Solution Architect,"Sandown, Gauteng",Permanent Senior position,Ark Human Capital (Pty) Ltd,"R41,700 - R50,000 per month",41700.0,28 Nov 2022,05 Dec 2022,7,1,https://www.careerjunction.co.za/solution-architect-job-2490618.aspx
598,DevOps Engineer (Kenya) at Parvana Recruitment,Kenya,Permanent Senior position,Parvana Strategic Sourcing,Undisclosed,,01 Dec 2022,12 Dec 2022,11,8,https://www.careerjunction.co.za/devops-engineer-kenya-at-parvana-recruitment-job-2492390.aspx
599,HR Administrator,"Cape Town Region, Western Cape",Temporary Junior position,,R Undisclosed,,01 Dec 2022,27 Dec 2022,26,23,https://www.careerjunction.co.za/hr-administrator-job-2493665.aspx
600,Development Manager D365,"Bellville, Western Cape",Permanent Senior position,Kwena Human Capital,R Undisclosed,,01 Dec 2022,04 Jan 2023,34,31,https://www.careerjunction.co.za/development-manager-d365-job-2494892.aspx
601,General Accounting: Team Lead,"Gauteng, South Africa",Permanent Management position,talentCRU (RPO),R Undisclosed,,01 Dec 2022,04 Jan 2023,34,31,https://www.careerjunction.co.za/general-accounting-team-lead-job-2494891.aspx
602,Senior Back End PHP Developer  at SUMMIT Africa Recruitment,"Cape Town Region, Western Cape",Permanent Senior position,SUMMIT Africa Recruitment,R Undisclosed,,27 Nov 2022,09 Dec 2022,12,5,https://www.careerjunction.co.za/senior-back-end-php-developer-at-summit-africa-recruitment-job-2491972.aspx
603,Area Sales Manager,"Cape Town CBD, Western Cape",Permanent Senior position,,Undisclosed,,02 Dec 2022,05 Jan 2023,34,32,https://www.careerjunction.co.za/area-sales-manager-job-2495053.aspx
604,Area Sales Manager at African Sales Company,"Midrand, Gauteng",Permanent Senior position,,Undisclosed,,02 Dec 2022,05 Jan 2023,34,32,https://www.careerjunction.co.za/area-sales-manager-at-african-sales-company-job-2495052.aspx
605,BI Developer,"Lynnwood, Gauteng",Permanent Intermediate position,Career Minded,"R40,000 - R50,000 per month",40000.0,27 Nov 2022,22 Dec 2022,25,18,https://www.careerjunction.co.za/bi-developer-job-2493169.aspx
606,GTM Manager,"Woodmead, Gauteng",Contract Intermediate position,MPC Recruitment (MPC Recruitment),Undisclosed,,27 Nov 2022,13 Dec 2022,16,9,https://www.careerjunction.co.za/gtm-manager-job-2491934.aspx
607,Human Capital Manager Services,"Johannesburg, Gauteng",Permanent Senior position,Swift Human Resources,R Undisclosed,,27 Nov 2022,07 Dec 2022,10,3,https://www.careerjunction.co.za/human-capital-manager-services-job-2491919.aspx
608,Senior Full Stack C# Engineer (Remote/Hybrid) at Datafin Recruitment,"Cape Town, Western Cape",Permanent Senior position,Datafin,R Undisclosed,,27 Nov 2022,07 Dec 2022,10,3,https://www.careerjunction.co.za/senior-full-stack-c%23-engineer-remote-hybrid-at-datafin-recruitment-job-2491897.aspx
609,Telesales Supervisor,"Menlyn, Gauteng",Permanent Senior position,Rensearch Placements,"R35,000 - R37,000 per month",35000.0,27 Nov 2022,04 Dec 2022,7,0,https://www.careerjunction.co.za/telesales-supervisor-job-2490542.aspx
610,Team Manager Operational Finance at Bay Recruit,"Parktown, Gauteng",Permanent Intermediate position,Bay Recruitment,"R45,000 - R58,000 per month",45000.0,27 Nov 2022,04 Dec 2022,7,0,https://www.careerjunction.co.za/team-manager-operational-finance-at-bay-recruit-job-2490529.aspx
611,Sales Specialist,"Cape Town CBD, Western Cape",Permanent Intermediate position,InspHired Recruitment Solutions,"R5,000 - R9,000 per month",5000.0,27 Nov 2022,04 Dec 2022,7,0,https://www.careerjunction.co.za/sales-specialist-job-2490518.aspx
612,SQL Developer,"Johannesburg Region, Gauteng",Permanent Senior EE position,Tier 1 Consultants,Undisclosed,,27 Nov 2022,04 Dec 2022,7,0,https://www.careerjunction.co.za/sql-developer-job-2490436.aspx
613,BI Full - Stack Developer,"Bellville, Western Cape",Permanent Senior position,Kwena Human Capital,"R65,000 - R80,000 per month",65000.0,29 Nov 2022,02 Jan 2023,34,29,https://www.careerjunction.co.za/bi-full-stack-developer-job-2494545.aspx
614,Planned Maintenance Reporting Analyst at South Deep Gold Mine,"Westonaria, Gauteng",Permanent Intermediate position,Gold Fields,R Undisclosed,,01 Dec 2022,08 Dec 2022,7,4,https://www.careerjunction.co.za/planned-maintenance-reporting-analyst-at-south-deep-gold-mine-job-2494869.aspx
615,Specialist: Learning Management Systems (LMS) and Instructional Design,"Sandown, Gauteng",Permanent Intermediate position,T and T Academy,"R45,800 - R54,200 per month",45800.0,03 Dec 2022,29 Dec 2022,26,25,https://www.careerjunction.co.za/specialist-learning-management-systems-lms-and-instructional-design-job-2494022.aspx
616,Senior Network Security Engineer (CPT Hybrid) at Datafin Recruitment,"Durbanville, Western Cape",Permanent Senior position,Datafin,R Undisclosed,,03 Dec 2022,14 Dec 2022,11,10,https://www.careerjunction.co.za/senior-network-security-engineer-cpt-hybrid-at-datafin-recruitment-job-2492855.aspx
617,SAS Developer/Programmer/Software Engineer (contract) TB at Mediro ICT,"Pretoria Region, Gauteng",Contract Intermediate position,Mediro Application Consulting,R Undisclosed,,29 Nov 2022,25 Dec 2022,26,21,https://www.careerjunction.co.za/sas-developer-programmer-software-engineer-contract-tb-at-mediro-ict-job-2494518.aspx
618,BI Analyst,"Bryanston, Gauteng",Permanent Specialist position,Taylored Appointments,Undisclosed,,26 Nov 2022,12 Dec 2022,16,8,https://www.careerjunction.co.za/bi-analyst-job-2491643.aspx
619,INTEGRATION ENGINEER,"Pretoria, Gauteng",Permanent Senior position,Secondments,R Undisclosed,,01 Dec 2022,08 Dec 2022,7,4,https://www.careerjunction.co.za/integration-engineer-job-2494831.aspx
620,Project Manager (Senior) (French Speaking) at Parvana Recruitment,"Johannesburg, Gauteng",Permanent Senior position,Parvana Strategic Sourcing,R Undisclosed,,25 Nov 2022,05 Dec 2022,10,1,https://www.careerjunction.co.za/project-manager-senior-french-speaking-at-parvana-recruitment-job-2491528.aspx
621,Purchasing Cost Engineer x 2 - Vehicle Manufacturing - Uitenhage Eastern Cape,"Uitenhage, Eastern Cape",Permanent Intermediate EE position,Kwena Human Capital,Undisclosed,,28 Nov 2022,15 Dec 2022,17,11,https://www.careerjunction.co.za/purchasing-cost-engineer-x-2-vehicle-manufacturing-uitenhage-eastern-cape-job-2492220.aspx
622,Cloud Consultant,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,29 Nov 2022,28 Dec 2022,29,24,https://www.careerjunction.co.za/cloud-consultant-job-2494504.aspx
623,PAYROLL AND FINANCE CLERK at NPO MEDICAL FACILITY FOR ILL CHILDREN,"Montana (Durrheim), Western Cape",Permanent Intermediate position,Anchor Executive Recruitment (PTY) LTD,Undisclosed,,25 Nov 2022,12 Dec 2022,17,8,https://www.careerjunction.co.za/payroll-and-finance-clerk-at-npo-medical-facility-for-ill-children-job-2491652.aspx
624,QA Specialist,"Cape Town Region, Western Cape",Permanent Specialist EE position,Afrizan People Intelligence,Undisclosed,,01 Dec 2022,26 Dec 2022,25,22,https://www.careerjunction.co.za/qa-specialist-job-2493640.aspx
625,IT Optimisation Specialist,"Germiston, Gauteng",Permanent Specialist position,Complement Recruitment,"R50,000 - R60,000 per month",50000.0,01 Dec 2022,08 Dec 2022,7,4,https://www.careerjunction.co.za/it-optimisation-specialist-job-2491243.aspx
626,Student Advisor,"Cape Town CBD, Western Cape",Contract Junior position,Drake International South Africa,"R8,000 per month",8000.0,29 Nov 2022,23 Dec 2022,24,19,https://www.careerjunction.co.za/student-advisor-job-2493302.aspx
627,Economist,"Centurion, Gauteng",Permanent Specialist position,Sinakho Staffshop (Pty) Ltd,"R75,000 per month",75000.0,30 Nov 2022,03 Jan 2023,34,30,https://www.careerjunction.co.za/economist-job-2494747.aspx
628,FinTech Sales Representative (B2B) at Rory Mackie & Associates,"Johannesburg Region, Gauteng",Permanent Junior position,Rory Mackie & Associates,R Undisclosed,,28 Nov 2022,28 Dec 2022,30,24,https://www.careerjunction.co.za/fintech-sales-representative-b2b-at-rory-mackie-%26amp-associates-job-2494345.aspx
629,FinTech Sales Representative (B2B) at Rory Mackie & Associates,"Durban Region, KwaZulu-Natal",Permanent Junior position,Rory Mackie & Associates,R Undisclosed,,28 Nov 2022,28 Dec 2022,30,24,https://www.careerjunction.co.za/fintech-sales-representative-b2b-at-rory-mackie-%26amp-associates-job-2494343.aspx
630,Systems Analyst,"Pretoria CBD, Gauteng",Contract Senior position,Tipp Focus,Undisclosed,,29 Nov 2022,15 Dec 2022,16,11,https://www.careerjunction.co.za/systems-analyst-job-2492243.aspx
631,Sales and Marketing Officer - Earthmoving Equipment - East Rand,"Bartlett, Gauteng",Permanent Intermediate position,Kwena Human Capital,Undisclosed,,29 Nov 2022,06 Dec 2022,7,2,https://www.careerjunction.co.za/sales-and-marketing-officer-earthmoving-equipment-east-rand-job-2490802.aspx
632,Customer Service Agent at Business Directive Contract Services,"Milnerton, Western Cape",Contract Junior position,Business Directive Contract Services,R Undisclosed,,27 Nov 2022,05 Dec 2022,8,1,https://www.careerjunction.co.za/customer-service-agent-at-business-directive-contract-services-job-2490577.aspx
633,Developer,"Sandown, Gauteng",Permanent Intermediate position,Paradigm Recruitment,"R38,300 - R40,000 per month",38300.0,27 Nov 2022,14 Dec 2022,17,10,https://www.careerjunction.co.za/developer-job-2492060.aspx
634,Risk Manager at Sizwe Hosmed Medical Scheme,"Irene, Gauteng",Permanent Senior EE position,Sizwe Medical Fund,R Undisclosed,,30 Nov 2022,03 Jan 2023,34,30,https://www.careerjunction.co.za/risk-manager-at-sizwe-hosmed-medical-scheme-job-2494734.aspx
635,Intermediate Java Developer at Reverside,"Gauteng, South Africa",Permanent Senior position,Reverside Professional Services,Commission Only,,30 Nov 2022,03 Jan 2023,34,30,https://www.careerjunction.co.za/intermediate-java-developer-at-reverside-job-2494690.aspx
636,Business Analyst,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,28 Nov 2022,27 Dec 2022,29,23,https://www.careerjunction.co.za/business-analyst-job-2494303.aspx
637,Business Analyst,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,28 Nov 2022,27 Dec 2022,29,23,https://www.careerjunction.co.za/business-analyst-job-2494288.aspx
638,IT Business Intelligence Administrator at Kwena,"Cape Town CBD, Western Cape",Permanent Intermediate position,Kwena Human Capital,Undisclosed,,01 Dec 2022,04 Jan 2023,34,31,https://www.careerjunction.co.za/it-business-intelligence-administrator-at-kwena-job-2494921.aspx
639,MEP Engineer/Building System Designer,"Cape Town Region, Western Cape",Contract Executive position,Exclusively Remote,R Undisclosed,,27 Nov 2022,31 Dec 2022,34,27,https://www.careerjunction.co.za/mep-engineer-building-system-designer-job-2494167.aspx
640,Business Analyst,"Johannesburg Region, Gauteng
 / Work From Home",Permanent Intermediate position,Acuity Consultants,"R41,700 - R70,800 per month",41700.0,28 Nov 2022,01 Jan 2023,34,28,https://www.careerjunction.co.za/business-analyst-job-2494278.aspx
641,Backup Engineer (Commvault),"Johannesburg Region, Gauteng",Permanent Senior EE position,Tier 1 Consultants,Undisclosed,,27 Nov 2022,05 Dec 2022,8,1,https://www.careerjunction.co.za/backup-engineer-commvault-job-2490560.aspx
642,Business Analyst (HealthCare),"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,28 Nov 2022,27 Dec 2022,29,23,https://www.careerjunction.co.za/business-analyst-healthcare-job-2494256.aspx
643,Admin and Cluster Banking Supervisor,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,26 Nov 2022,25 Dec 2022,29,21,https://www.careerjunction.co.za/admin-and-cluster-banking-supervisor-job-2494156.aspx
644,Investment Consultant/Report Writer,"Bellville, Western Cape",Permanent Junior position,The Talent Experts,R Undisclosed,,30 Nov 2022,03 Jan 2023,34,30,https://www.careerjunction.co.za/investment-consultant-report-writer-job-2494653.aspx
645,Senior Research Executive CX,"Bryanston, Gauteng",Permanent Senior position,Bristow Talent & Associates,"R25,000 - R30,000 per month",25000.0,26 Nov 2022,22 Dec 2022,26,18,https://www.careerjunction.co.za/senior-research-executive-cx-job-2493160.aspx
646,Manager: Value Added Services (VAS),"Midrand, Gauteng",Permanent Senior position,wePlace,R Undisclosed,,25 Nov 2022,13 Dec 2022,18,9,https://www.careerjunction.co.za/manager-value-added-services-vas-job-2492921.aspx
647,Architect at Parvana Recruitment,"Johannesburg, Gauteng",Permanent Senior position,Parvana Strategic Sourcing,R Undisclosed,,25 Nov 2022,05 Dec 2022,10,1,https://www.careerjunction.co.za/architect-at-parvana-recruitment-job-2491499.aspx
648,BI Analyst (CPT/USA) at Datafin Recruitment,"Durbanville, Western Cape",Permanent Executive position,Datafin,R Undisclosed,,25 Nov 2022,05 Dec 2022,10,1,https://www.careerjunction.co.za/bi-analyst-cpt-usa-at-datafin-recruitment-job-2491486.aspx
649,Project Manager at Headhunters,"Eastern Cape, South Africa",Permanent Intermediate position,Headhunters (Head Office),R Undisclosed,,28 Nov 2022,10 Dec 2022,12,6,https://www.careerjunction.co.za/project-manager-at-headhunters-job-2492164.aspx
650,Solutions Architect,"Brackenfell, Western Cape",Permanent Specialist position,DCV Sabenza IT and Recruitment,Undisclosed,,28 Nov 2022,05 Dec 2022,7,1,https://www.careerjunction.co.za/solutions-architect-job-2490699.aspx
651,Jnr Electrical Procurement Engineer,"Fourways, Gauteng",Permanent Junior position,Helen Wilson Recruitment,"R25,000 per month",25000.0,28 Nov 2022,05 Dec 2022,7,1,https://www.careerjunction.co.za/jnr-electrical-procurement-engineer-job-2490688.aspx
652,SQL Developer,"Bellville, Western Cape",Contract Senior position,QE Services (QE Services),Undisclosed,,26 Nov 2022,13 Dec 2022,17,9,https://www.careerjunction.co.za/sql-developer-job-2491801.aspx
653,Strategic and Commercial Manager,"Randburg, Gauteng",Permanent Management position,MPC Recruitment (MPC Recruitment),Undisclosed,,30 Nov 2022,16 Dec 2022,16,12,https://www.careerjunction.co.za/strategic-and-commercial-manager-job-2492370.aspx
654,Senior Java Developer - Sandton/ Hybrid - R850 per hour at e-Merge IT,"Sandown, Gauteng
 / Work From Home",Contract Senior position,e-Merge IT Recruitment,"R136,000 per month",136000.0,25 Nov 2022,29 Dec 2022,34,25,https://www.careerjunction.co.za/senior-java-developer-sandton-hybrid-r850-per-hour-at-e-merge-it-job-2494118.aspx
655,B2B Marketer (JHB) at Datafin Recruitment,"Randburg, Gauteng",Permanent Executive position,Datafin,R Undisclosed,,02 Dec 2022,30 Dec 2022,28,26,https://www.careerjunction.co.za/b2b-marketer-jhb-at-datafin-recruitment-job-2495000.aspx
656,Millwright Assistant at Dawning Truth,"Rosslyn, Gauteng",Permanent Junior position,Dawning Truth Recruitment,"R12,000 - R17,000 per month",12000.0,01 Dec 2022,26 Dec 2022,25,22,https://www.careerjunction.co.za/millwright-assistant-at-dawning-truth-job-2493635.aspx
